???,Zentrale,Kalligrapie,,"Lager
Geschenke"
,,,,
28.05.2010,Osaka,Römische Münze,,"Lager
Geschenke"
,,,,
05.07.2010,Zentrale,"1 Sammlung kuwaitischer
Silbermünzen",,Tresor
,,,,
,,,,
26.07.2010,Zentrale,1 Packung asiatischer Tee,,"Lager
Geschenke"
,,,,
29.07.2010,Zentrale,"Damen-Armbanduhr, Repossi","ber 1.000",Tresor
,,,,
29.07.2010,Zentrale,"Damen-Armbanduhr, Gio Monaco
Italia","> 1.000",Tresor
,,,,
29.07.2010,Zentrale,"Damen-Armbanduhr, Repossi","ber 1.000",Tresor
,,,,
29.06.2010,Doha,"Herren-Armbanduhr „Audemars
Piguet Royal Oak“ 
und
Silberteller mit vergoldetem
Wappentier","17.500",Tresor
,,,,
17.08.2010,Zentrale,"Herren-Armbanduhr Swiss
Chrono","> 1.000",Tresor
,,,,
16.06.2010,Riad,"Herren-Armbanduhr, Dio Monaco
Genève","> 1.000",Tresor
,,,,
27.07.2010,Zentrale,"3D Bild 
grau 
im Glasrahmen in
brauner Holzkiste",,"Lager
Geschenke"
,,,,
04.08.2010,Zentrale,"Bilderrahmen mit 3 gold-silber
Stücken (Orchid, Wau
Bulan, Bunga Raya)",,"Lager
Geschenke"
,,,,
09.08.2010,Zentrale,"Buch Johannes King",,Büro des BM
,,,,
09.08.2010,Zentrale,"Buch Prada Milano",,Büro des BM
,,,,
09.08.2010,Zentrale,"Buch Tenerife - Kanarische
Inseln",,Büro des BM
,,,,
25.08.2010,Zentrale,"Füller/Kugelschreiber Penkala",,"Lager
Geschenke"
,,,,
25.08.2010,Zentrale,schwarze Lederhausschuhe,,"Lager
Geschenke"
,,,,
25.08.2010,Zentrale,Teeset (Tablet und Tassen),,"Lager
Geschenke"
,,,,
26.08.2010,Zentrale,"Buch Serbien in Europa, Zoran
Djindji?",,"Lager
Geschenke"
,,,,
26.08.2010,Zentrale,"Buch und CD University of
Begrade 1808-2008",,"Lager
Geschenke"
,,,,
26.08.2010,Zentrale,"Buch Belgrad-An der Kreuzung
von Wegen und Jahrhunderten,
Branislav Strugar",,"Lager
Geschenke"
,,,,
26.08.2010,Zentrale,Souvenir,,"Lager
Geschenke"
,,,,
27.08.2010,Zentrale,Silberner Türklopfer im Rahmen,,"Lager
Geschenke"
,,,,
,,,,
27.08.2010,Zentrale,"CD Solo Cantatas, Bernarda
Fink",,"Lager
Geschenke"
,,,,
27.08.2010,Zentrale,Kristallgestein auf Sockel,,"Lager
Geschenke"
,,,,
27.08.2010,Zentrale,"Buch Moving Forward, Kosovo
Force",,"Lager
Geschenke"
,,,,
27.08.2010,Zentrale,"Plakette Moving Forward,
Kosovo Force",,"Lager
Geschenke"
,,,,
27.08.2010,Zentrale,Kristallgestein in blauer Samtbox,,"Lager
Geschenke"
,,,,
27.08.2010,Zentrale,"Buch Kosovo's Crystals and
Minerals 
(Büro BM)",,Büro des BM
,,,,
01.09.2010,Zentrale,"Nachbildung Dhaka Chittagong
Container Shuttle in Glas in
schwarzer Box",,"Lager
Geschenke"
,,,,
30.08.2010,Zentrale,"Silberne Gedenkmünze in
mahagonifarbener Box anl.
>nahme Präsidentschaft",,"Lager
Geschenke"
,,,,
02.09.2010,Zentrale,Buch „Iveagh House“,,"Lager
Geschenke"
,,,,
03.09.2010,Zentrale,"Buch „The conventual church of
the knights of Malta“",,"Lager
Geschenke"
,,,,
17.09.2010,Zentrale,"11 Bücher – Kroatische Werke,
Styria Medien AG mit kroatischem
Ku-Ministerium",,Büro des BM
,,,,
17.09.2010,Zentrale,Vase orange-gold,,"Lager
Geschenke"
,,,,
06.09.2010,Zentrale,"Bunt verzierte Holzbox in brauner
Papbox mit Weinöffnungszubehör
(115-213: ein Zubehörteil fehlt)",,"Lager
Geschenke"
,,,,
23.09.2010,Zentrale,"Buch „Vol de Dia-Andorra“ -
Jaume Riba Sabaté",,"Lager
Geschenke"
,,,,
04.10.2010,Zentrale,"Farbstich „Straßburger Münster“
in goldfarbenen Rahmen",,"Lager
Geschenke"
,,,,
04.10.2010,Zentrale,"Buch „Straßbourg Romantique“
Régis J. Spiegel",,Büro des BM
,,,,
06.10.2010,Zentrale,Bunter Seiden-Kissenbezug,,"Lager
Geschenke"
,,,,
04.08.2010,"Botschaft
Doha","1 Schreibset Marlene Dietrich
Limited Edition",1300,Tresor
,,,,
04.08.2010,"Botschaft
Doha",1 Schreibset Arturo Toscanini,930,Tresor
,,,,
07.10.2010,Zentrale,"2 Armbanduhren Marke Meyers,
Lady Beach","> 1.000",Tresor
,,,,
18.02.2010,Zentrale,Porzellanpferd,,"Lager
Geschenke"
,,,,
05.10.2010,Zentrale,"Schwarze Lederbrieftasche in
blauer Pappbox",,"Lager
Geschenke"
,,,,
14.10.2010,Zentrale,"Hölzerne Schmuckbox mit
silberfarbener Einlegearbeit in
dunkelroter Pappbox",,"Lager
Geschenke"
,,,,
08.10.2010,Zentrale,"Grüne Vase mit goldener Gravur
in brauner Holzbox",,"Lager
Geschenke"
,,,,
11.10.2010,Zentrale,aus Holz geschnitzte Statue,,"Lager
Geschenke"
,,,,
18.11.2010,Zentrale,Lampe mit Holzsockel,,"Lager
Geschenke"
,,,,
18.11.2010,Zentrale,"Steinplatte Eternal Gandhi",,"Lager
Geschenke"
,,,,
18.11.2010,Zentrale,"Glasständer Seven Social Sins
- Eternal Gandhi",,"Lager
Geschenke"
,,,,
18.11.2010,Zentrale,"Briefbeschwerer Kunsttoff Indian
Institute of Technology",,"Lager
Geschenke"
,,,,
18.11.2010,Zentrale,"Blaue Samtbox mit silberner
Schale",,"Lager
Geschenke"
,,,,
23.11.2010,Zentrale,"Buch Hegau, Singen,
Untersee",,"Lager
Geschenke"
,,,,
26.11.2010,Zentrale,"Bild Stoffblumen mit
vergoldetem Rahmen",,"Lager
Geschenke"
,,,,
18.11.2010,Zentrale,"Ebenholz Schnitzerie mit
Vogelmotiven (Wandschmuck)",,"Lager
Geschenke"
,,,,
29.10.2010,Zentrale,Teppich,,"Lager
Geschenke"
,,,,
31.10.2010,Zentrale,"2 Broschüren in russischer
Sprache und eine CD",,"Lager
Geschenke"
,,,,
31.10.2010,Zentrale,Bild mit braunem Holzrahmen,,"Lager
Geschenke"
,,,,
,,,,
31.10.2010,Zentrale,"Bildband Moskau, Nikolai
Rakhmanov",,BM-Büro
,,,,
01.11.2010,Zentrale,"Bildband Nida Brücke, Saulius
Kruopis",,"Lager
Geschenke"
,,,,
02.11.2010,Zentrale,"Bildband Treasures of Belarus",,BM-Büro
,,,,
03.11.2010,Zentrale,"Buch Verbüdungshaus Fforst",,"Lager
Geschenke"
,,,,
03.11.2010,Zentrale,"Buch Die Viadrina, Richard
Pyritz",,"Lager
Geschenke"
,,,,
03.11.2010,Zentrale,"Buch Frankfurt Oder 
und
Slubice, Winfried Mausolf",,"Lager
Geschenke"
,,,,
03.11.2010,Zentrale,"Buch Slubice",,"Lager
Geschenke"
,,,,
07.11.2010,Zentrale,"vergoldete Münze in
Holzschachtel",,"Lager
Geschenke"
,,,,
10.11.2010,Zentrale,"indonesisches Bild 
aufgezogen
auf Tierhaut) Prabu Kresna",,"Lager
Geschenke"
,,,,
10.11.2010,Zentrale,"Hemd Batik Keris",,"Lager
Geschenke"
,,,,
09.11.2010,Zentrale,Kristallpapagei,,BM-Büro
,,,,
12.11.2010,Zentrale,rote Krawatte in blauem Karton,,"Lager
Geschenke"
,,,,
12.11.2010,Zentrale,Kopfbedeckung mit Staatswappen,,"Lager
Geschenke"
,,,,
24.11.2010,Zentrale,"silbernes Pferd mit grüner
Samtbox",,"Lager
Geschenke"
,,,,
,,,,
15.11.2010,Zentrale,"orientalische Lampe 
defekt,
Gehäuse eingedrückt)",,"Lager
Geschenke"
,,,,
15.11.2010,Zentrale,"Buch Marrakesh - The Secret of
Courtyard Houses",,BM-Büro
,,,,
15.11.2010,Zentrale,"Teelicht/Kerze 
in dunkler Holzbox",,"Lager
Geschenke"
,,,,
15.11.2010,Zentrale,"Teelicht/Kerze 
in dunkler Holzbox",,"Lager
Geschenke"
,,,,
29.11.2010,Zentrale,"Buch Libya",,"Lager
Geschenke"
,,,,
29.11.2010,Zentrale,"schwarzer Lederkoffer mit
diversen Broschüren",,"Lager
Geschenke"
,,,,
26.11.2010,Zentrale,"Seiden Briefmarkensammlung in
Buchform",,"Lager
Geschenke"
,,,,
08.12.2010,Zentrale,Silberkelch und Teller,,"Lager
Geschenke"
,,,,
07.10.2010,Zentrale,College Emblem,,"Lager
Geschenke"
,,,,
14.10.2010,Zentrale,Stifthalter aus Glas,,"Lager
Geschenke"
,,,,
19.11.2010,Zentrale,Dolch im Bilderrahmen,,"Lager
Geschenke"
,,,,
08.12.2010,Zentrale,Glasteller in grauem Karton,,"Lager
Geschenke"
,,,,
08.12.2010,Zentrale,"Silberner Dolch in weinrotem
Lederkasten",,"Lager
Geschenke"
,,,,
11.12.2010,Zentrale,CDs Weihnachtsoratorium,,"Lager
Geschenke"
,,,,
13.12.2010,Zentrale,Buch „The Romanian Millenium“,,"Lager
Geschenke"
,,,,
17.12.2010,Zentrale,gelber Füller Faber Castell,,BM-Vorzimmer
,,,,
20.12.2010,Zentrale,CD „Kellylee Evans – NINA“,,"Lager
Geschenke"
,,,,
20.12.2010,Zentrale,"Keramikschale mit
Blumen/Vogel/Wildbildern",,"Lager
Geschenke"
,,,,
22.12.2010,Zentrale,"Orange-farbene Porzellanbecher
in blauer Box",,"Lager
Geschenke"
,,,,
20.12.2010,Zentrale,graue Vase mit Muster,,"Lager
Geschenke"
,,,,
20.12.2010,Zentrale,"Dose mit Deckel „German-
Jordanian University“, Porzellan",,"Lager
Geschenke"
,,,,
,,,,
21.12.2010,Zentrale,"Teppich mit mehrfarb. Muster, ca.
2 x 3 m",,"Lager
Geschenke"
,,,,
21.12.2010,Zentrale,Holzteller mit Verzierungen,,"Lager
Geschenke"
,,,,
22.12.2010,Zentrale,"Tischuhr, Porzellan",,"Lager
Geschenke"
,,,,
23.12.2010,Zentrale,kleines Bild mit Figur,,"Lager
Geschenke"
,,,,
23.12.2010,Zentrale,"Becher, Porzellan",,"Lager
Geschenke"
,,,,
04.01.2011,Zentrale,"großer Teppich mit rot-beiger
Bemusterung, Parfum wurde von
1-PV vernichtet.",,"Lager
Geschenke"
,,,,
09.12.2010,Zentrale,"2 Kataloge von
Blum/Fischer/Rumohr",,"Lager
Geschenke"
,,,,
23.08.2010,"Botschaft
Seoul","2 Seidenkrawatten, 1 x gelb,
floristisches Muster, 1 x blau
Fußball-Muster",,"Lager
Geschenke"
,,,,
23.08.2010,"Botschaft
Seoul",2 Damenarmbanduhren,,Tresor
,,,,
20.10.2010,"Botschaft
Doha",Armbanduhr Rolex für Damen,"> 8.000",Tresor
,,,,
29.12.2010,Zentrale,"Parker Schreibset mit Füller und
Kugelschreiber","30","Lager
Geschenke"
,,,,
05.01.2011,Zentrale,"Set: Kalender,
Damenarmbanduhr,
Kugelschreiber, oranges Leder
Pierre Waldon Vienna","ca. 150","Lager
Geschenke"
,,,,
19.08.2010,Bonn,Herren-Armbanduhr Tabbah,"ber 1.000",Tresor
,,,,
27.10.2010,Zentrale,1 Silberteller + Silberdose (klein),,"Lager
Geschenke"
,,,,
21.12.2010,Zentrale,1 Kugelschreiber silberfarben,,"Lager
Geschenke"
,,,,
05.01.2011,Zentrale,1 Kugelschreiber silberfarben,,"Lager
Geschenke"
,,,,
03.11.2010,Zentrale,"1 blaue Kiste mit 2 Tee-Tassen +
2 Servierschalen",,"Lager
Geschenke"
,,,,
05.01.2011,Zentrale,"rosafarbene Verpackung mit
sportlicher Damenarmbanduhr
(schwarz/bronze) von MEYERS
SWISS WATCHES",,Tresor
,,,,
,,,,
05.01.2011,Zentrale,"in Holz eingerahmter Teller mit
floristischen Motiven",,"Lager
Geschenke"
,,,,
03.01.2011,Zentrale,"Buch Ferner Blitz - Das Leben
fiel....",,"Lager
Geschenke"
,,,,
03.01.2011,Zentrale,"Buch Entweder Broder - Die
Deutschland-Safari",,"Lager
Geschenke"
,,,,
03.01.2011,Zentrale,"CD For the New Year",,"Lager
Geschenke"
,,,,
03.01.2011,Zentrale,"Buch Das heilige Kiew",,"Lager
Geschenke"
,,,,
03.01.2011,Zentrale,"Buch Romanian Diplomacy - An
Illustrated History 1862 - 1947",,"Lager
Geschenke"
,,,,
03.01.2011,Zentrale,"Die Türkische Bibliothek -
Romane, Biografien,
Kurzgeschichten, Gedichte:
Meilensteine der türkischen
Literatur in 20 Bänden",,Büro des BM
,,,,
07.01.2011,Zentrale,"Teeservice (blau/weiß) in
Geschenkbox",,"berlassung
an BM
Westerwelle"
,,,,
09.01.2011,Zentrale,"Teppich 
Bordeaux/Blau 
ca. 180
x 120",,"Lager
Geschenke"
,,,,
10.01.2011,Zentrale,"Buch Das Elsass",,"Lager
Geschenke"
,,,,
17.01.2011,Zentrale,"braune Lederbrieftasche Pablo
del Barrio",,"Lager
Geschenke"
,,,,
18.01.2011,Zentrale,"schwarz-weiss Stich Cogiendo
Café",,"Lager
Geschenke"
,,,,
18.01.2011,Zentrale,"Buch Costa Rica National
Parks",,"Lager
Geschenke"
,,,,
19.01.2011,Zentrale,rot-bunter Teppich,,"Lager
Geschenke"
,,,,
05.02.2011,Zentrale,Keramik-Teeset,,"Lager
Geschenke"
,,,,
09.02.2011,Zentrale,"Gerahmtes Schwarz-Weiss
Portrait BM in, 140cm x 90cm
(BM)",,"Lager
Geschenke"
,,,,
14.02.2011,Zentrale,"Holzwandschmuck 
bärtiger
Mann)",,"Lager
Geschenke"
,,,,
,,,,
14.02.2011,Zentrale,"Buch Frauenfußball - der lange
Weg zur Anerkennung und
Trikot",,"Lager
Geschenke"
,,,,
15.02.2011,Zentrale,"Buch BOP-Ball of Peace und
runder Anstecker (goldfarben)
Engel der Kulturen",,"Lager
Geschenke"
,,,,
19.02.2011,Zentrale,Bunte Kermikschale mit Deckel,,"Lager
Geschenke"
,,,,
23.02.2011,Zentrale,"Buch Coptic Art Revealed",,"Lager
Geschenke"
,,,,
25.02.2011,Zentrale,"Buch Marrakesh - The Secret of
Courtyard Houses",,"Lager
Geschenke"
,,,,
25.02.2011,Zentrale,"3 Silbermünzen in blauer
Schachtel",,"Lager
Geschenke"
,,,,
25.02.2011,Zentrale,schwarze Lederaktenmappe,,"Lager
Geschenke"
,,,,
07.03.2011,Zentrale,"1 Dupont-Kugelschreiber und 2
Armbanduhren","Kuli ca.
1.000","Lager
Geschenke"
,,,,
03.03.2011,Peking,"E-Book 
gebraucht, weist starke
Kratzspuren im Display auf)",ca. 66,"Lager
Geschenke"
,,,,
08.03.2011,Zentrale,"1 Damenarmbanduhr Robergé mit
Strass-Steinen",,"Lager
Geschenke"
,,,,
03.03.2011,Peking,"E-Book 
gebraucht, weist starke
Kratzspuren im Display auf)",ca. 66,"Lager
Geschenke"
,,,,
14.03.2011,Zentrale,"2 Damenarmbanduhren und 1
Deko-Marmor-Perlmutt-Teller","Uhren ca.
2.000","Lager
Geschenke"
,,,,
01.03.2011,Zentrale,2 Herren-Armbanduhren,"ca. 2.000","Lager
Geschenke"
,,,,
01.03.2011,Kuwait,1 Herren-Armbanduhr,ca. 1.000,"Lager
Geschenke"
,,,,
01.03.2011,Kuwait,1 Armbanduhr,ca. 1.000,"Lager
Geschenke"
,,,,
17.02.2011,Zentrale,Stiftehalter aus Glas mit Tierfigur,,"Lager
Geschenke"
,,,,
01.03.2011,Zentrale,"CD-Reihe „Masters of the
Millenium“ 30 Klassik-Musik CDs
von Mozart Ravel Schubert usw.",,"Lager
Geschenke"
,,,,
01.03.2011,Zentrale,"Pierre Cardin Damenarmbanduhr
schwarz-kupfer mit Steinen im
Uhrwerk",,"Lager
Geschenke"
,,,,
01.03.2011,Zentrale,Notizzettelhalter,,"Lager
Geschenke"
,,,,
,,,,
01.03.2011,Zentrale,1 Armbanduhr,ca. 1.000,"Lager
Geschenke"
,,,,
23.02.2011,Zentrale,"Christalpyramide mit
Schulwappen",,"Lager
Geschenke"
,,,,
02.03.2011,Zentrale,"Goldene Medaille mit
Namensgravur in blauer Samtbox",,"Lager
Geschenke"
,,,,
02.03.2011,Zentrale,Buntes Holzei mit Sockel,,"Lager
Geschenke"
,,,,
02.03.2011,Zentrale,"Holzteller mit Sonnenblumen
bemalt",,"Lager
Geschenke"
,,,,
11.03.2011,Zentrale,"Hungarian Innovation Kit, 2 DVD,
1 CD sowie div. Bücher zur ung.
Presidentschaft",,"Lager
Geschenke"
,,,,
22.03.2011,Zentrale,"Damenuhr mit schwarzem
Armband, Giorgio Visconti",,"Lager
Geschenke"
,,,,
28.03.2011,Zentrale,"2 Armbanduhren, Tag Heuer +
Jacob & Co. Kuwait limited
edition. Große schwarze Kiste",,"Lager
Geschenke"
,,,,
28.03.2011,Zentrale,"1 Armbanduhr, Jacob & Co.
Kuwait limited edition. Große
schwarze Kiste + 1 Yonger &
Bresson Armbanduhr",,"Lager
Geschenke"
,,,,
22.02.2011,Zentrale,Glasplakette mit Emblem,,"Lager
Geschenke"
,,,,
???,Zentrale,Lupe und Brieföffner,,"Lager
Geschenke"
,,,,
???,Zentrale,Glasbriefbeschwerer,,"Lager
Geschenke"
,,,,
???,Zentrale,"Gedenkmünze Nationalbank
Moldau",,"Lager
Geschenke"
,,,,
???,Zentrale,Medaille Vilnius,,"Lager
Geschenke"
,,,,
???,Zentrale,"Schale, silber",,"Lager
Geschenke"
???,Zentrale,Teller mit floralem Muster,,"Lager
Geschenke"
01.03.2011,Zentrale,Standuhr mit Ziegenfiguren,,"Lager
Geschenke"
,,,,
01.03.2011,Zentrale,"Uhr mit Wechselarmband und
Lupe in großer Holzkiste",,"Lager
Geschenke"
,,,,
,,,,
02.03.2011,Doha,"1 Damenarmbanduhr Makre Léon
Hatot",2900,Tresor
,,,,
03.03.2011,Peking,"E-Book 
gebraucht, weist starke
Kratzspuren im Display auf)",,"Lager
Geschenke"
,,,,
05.04.2011,Zentrale,"Seidenbuch und 
bersetzung
„Lao Zi's Dao de Jing“ in brauner
Box",,"Lager
Geschenke"
,,,,
05.04.2011,Zentrale,"Schriftrolle mit chinesischen
Schriftzeichen in Holzkiste",,"Lager
Geschenke"
,,,,
05.04.2011,Zentrale,Silbermünze in blauem Kästchen,,"Lager
Geschenke"
,,,,
15.04.2011,Zentrale,Stifthalter silber,,"Lager
Geschenke"
,,,,
15.04.2011,Zentrale,"Box mit Säulenmotiv 
weiß – blau
in blauer Samtbox",,"Lager
Geschenke"
,,,,
30.04.2011,Zentrale,"Runde rote Dose mit goldfarbener
Bemalung in heller Holzbox",,"Lager
Geschenke"
,,,,
30.04.2011,Zentrale,"Zeichnung „Notas“ von Alvaro
Santiago",,"Lager
Geschenke"
,,,,
04.05.2011,Zentrale,"Nachbildung „Ishtar Gate“ in
grüner Box",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"Asiatisches Bild auf Rolle in
beigefarbenem langem Karton",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"Bild mit bunten Häusern im
Holzrahmen, mit gerolltem
Material",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"kreisförmige Darstellung mit
Vietnam und Figuren in
goldschwarzfarben, im Holrahmen",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"silberfarbener Miniaturzubehör
von BMW",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"Grüne Standfigur aus Glas im
Karton mit Broschüren über
Taiwan",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"Standbild mit Aufschrift „Central
Board of Aisyiyah Indonesia“",,"Lager
Geschenke"
,,,,
01.05.2011,Zentrale,"Elefantenfigur blau/grün/gold in
blauer Samtbox",,"Lager
Geschenke"
,,,,
,,,,
01.05.2011,Zentrale,"Standfigur, Frau mit Krug auf dem
Kopf, aus dunklem Holz",,"Lager
Geschenke"
,,,,
16.05.2011,Zentrale,"Schatulle, ca. 30x15cm,
weiß/silber",,"Lager
Geschenke"
,,,,
16.05.2011,Zentrale,"Buch „Inner Characters“ / Fathiya
Tahiri",,"Lager
Geschenke"
,,,,
16.05.2011,Zentrale,"Buch „Arabesques – Decorative
Art in Morocco“",,"Lager
Geschenke"
,,,,
19.05.2011,Zentrale,Goldene Tischuhr mit Lupe,,"Lager
Geschenke"
,,,,
29.05.2011,Zentrale,"Silberner Teller mit Sultan
Qaboos Grand Mosque Abbildung",,"Lager
Geschenke"
,,,,
01.06.2011,Zentrale,"Brieföffner aus Zinn mit
eingearbeitetem Platypus in roter
Samtbox",,"Lager
Geschenke"
,,,,
01.06.2011,Zentrale,Schwarze Kängeruh Ledertasche,,"Lager
Geschenke"
,,,,
02.06.2011,Zentrale,"Silberne Manschettenknöpfe in
Holzbox",,"Lager
Geschenke"
,,,,
02.06.2011,Zentrale,Kugelschreiber in Holzbox,,"Lager
Geschenke"
,,,,
02.06.2011,Zentrale,Schwazer Pullover,,"Lager
Geschenke"
,,,,
02.06.2011,Zentrale,"Buch „150 Treasures“, Aukland
War Memorial Museum",,"Lager
Geschenke"
,,,,
05.06.2011,Zentrale,"Gerahmtes Bild, gold/rot,
vietnamesisches Motiv,
Holzrahmen",,"Lager
Geschenke"
,,,,
10.06.2011,Zentrale,Steinfigur „Hyjnesha ne fron“,,"Lager
Geschenke"
,,,,
14.06.2011,Zentrale,"Bild „Virgin Mary Bethlehem“ mit
Perlmutrahmen",,"Lager
Geschenke"
,,,,
23.06.2011,Zentrale,"Silberner Teller, rund, 15 cm",,"Lager
Geschenke"
,,,,
23.06.2011,Zentrale,"2 dunkelbraune hölzerne
Kerzenständer",,"Lager
Geschenke"
,,,,
29.06.2011,Zentrale,"Burgunderfarbene Holzdose
(lackiert) mit Jerusalem Abbildung
(silberfarben)",,"Lager
Geschenke"
,,,,
02.07.2011,Zentrale,CD „Christmas 1960 Matins“,,"Lager
Geschenke"
,,,,
02.07.2011,Zentrale,"Kleine Messingplatte mit
Abbildung Priesterseminar",,"Lager
Geschenke"
,,,,
04.07.2011,Zentrale,"Blau-silberfarbene
„Parfümflasche“ ca. 25 cm",,"berlassung
an BM
Westerwelle"
,,,,
04.07.2011,Zentrale,"Buch „Nelson Mandela-
Conversations with myself“",,BM-Büro
,,,,
04.07.2011,Zentrale,"Silberfarbener „Vuvuzela
Kugelschreiber“",,"Lager
Geschenke"
,,,,
04.07.2011,Zentrale,"Notizblock mit Lederhülle verziert
mit bunter Perlenstickerei",,"Lager
Geschenke"
,,,,
02.07.2011,Zentrale,„Firuz Plate“ Osmanli Collection,,"Lager
Geschenke"
,,,,
13.07.2011,Zentrale,"Signiertes Foto des Kronprinzen
in schwarzem Rahmen",,"Lager
Geschenke"
,,,,
13.07.2011,Zentrale,"Blassblaue Vase mit
Goldverzierungen",,"Lager
Geschenke"
,,,,
14.07.2011,Zentrale,"Blau-weiss Teetassen und
Untertassen",,"Lager
Geschenke"
,,,,
14.07.2011,Zentrale,Buch – Menos Tiempo Que Lugar,,"Lager
Geschenke"
,,,,
14.07.2011,Zentrale,"Buch – Colombian Art – Santiago
Vélez",,"Lager
Geschenke"
,,,,
14.07.2011,Zentrale,Decke in Leinensack (beige),,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"Buch „Fiesta Grande Chiapa de
Corzo“ in rotem Kasten mit bunter
Maske (Maske defekt)",,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,Holzfigur Mann mit Hut,,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"Schildkröte bernsteinfarben auf
Koralle",,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"Silberfarbenes „Beetle Modell“ auf
schwarzem Sockel",,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,DVD „Finca Hamburgo“,,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"Buch - Teothihuacan Ciudad De
Los Dioses",,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,Buch – Comer Sano Vivir Mejor,,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"Buch – Artes Y Oficios En La
Obra De Jorge Wilmot",,"Lager
Geschenke"
,,,,
,,,,
16.07.2011,Zentrale,Buch – Arte Sano Artistas,,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"Buch - Muerte Sin Fin una
Cotidianeidad",,"Lager
Geschenke"
,,,,
16.07.2011,Zentrale,"„Stadtschlüssel“ Tuxtla
bronzefarben in Holzbox",,"Lager
Geschenke"
,,,,
20.07.2011,Zentrale,"Wall Art Panel Collection „Saka
Evidence“",,"Lager
Geschenke"
,,,,
11.07.2011,Zentrale,DVD / CD Villa-Lobos,,"Lager
Geschenke"
,,,,
12.01.2011,Zentrale,"Bildband, Reiseführer u. DVD",,"Lager
Geschenke"
,,,,
10.02.2011,Zentrale,Porzellan-Sammelteller,,"Lager
Geschenke"
,,,,
25.03.2011,Zentrale,Metall-Samelteller,,"Lager
Geschenke"
,,,,
12.04.2011,Zentrale,"Gerahmtes Foto von NLD Königin
sowie Schale Royal Leerdam
Crystal",,"Lager
Geschenke"
,,,,
08.06.2011,Zentrale,"Buch „The Secret History of the
Mongols“ in Holzschatulle",,"Lager
Geschenke"
,,,,
05.07.2011,Zentrale,Medaille in Plastik,,"Lager
Geschenke"
,,,,
28.08.2010,Zentrale,"Skizzen und
Wasserfarbenzeichnungen",,"Lager
Geschenke"
,,,,
"Unbekannt -
gefunden
bei Sts-
Wechsel
Ammon –
Braun",Zentrale,2 gerahmte Mosaikbilder,,"Lager
Geschenke"
,,,,
"Unbekannt -
gefunden
bei Sts-
Wechsel
Ammon –
Braun",Zentrale,Gerahmter Stich,,"Lager
Geschenke"
,,,,
,,,,
"Unbekannt -
gefunden
bei Sts-
Wechsel
Ammon –
Braun",Zentrale,Silbernes SDA Kaffee-Set,,"Lager
Geschenke"
,,,,
"Unbekannt -
gefunden
bei Sts-
Wechsel
Ammon –
Braun",Zentrale,"Arabisches Duftset in
Samtschatulle",,"Lager
Geschenke"
,,,,
"Unbekannt -
gefunden
bei Sts-
Wechsel
Ammon –
Braun",Zentrale,Bilderrahmen mit Miniaturen,,"Lager
Geschenke"
,,,,
"Unbekannt -
gefunden
bei Sts-
Wechsel
Ammon –
Braun",Zentrale,Asiatisches Küchenbeil,,"Lager
Geschenke"
,,,,
01.07.2011,Zentrale,"Deko-Teller aus Stein, mit
Blumenmuster",,"Lager
Geschenke"
,,,,
01.07.2011,Zentrale,"Schreibtischset, bestehend aus
Kugelschreiber, Lupe und
Brieföffner mit Holzgriffen in
Holzkiste",,"Lager
Geschenke"
,,,,
01.07.2011,Zentrale,"kleines Schreibtischbild mit
Gebäude in goldfarben, Aufschrift
H.E.Mr. NGUYEN TAN DUNG",,"Lager
Geschenke"
,,,,
01.07.2011,Zentrale,"Eisendose 
rechteckig 
mit
Blumenmuster, blau in blauer
Samtpackung",,"Lager
Geschenke"
,,,,
01.07.2011,Zentrale,"Deko-Teller aus Stein, mit
Blumenmuster",,"Lager
Geschenke"
,,,,
16.06.2011,Zentrale,Royal Insigna Kugelschreiber,,"Lager
Geschenke"
26.04.2011,Zentrale,N.N.,,"Lager
Geschenke"
06.09.2011,Pjöngjang,N.N.,,"Lager
Geschenke"
30.08.2011,Zentrale,N.N.,,"Lager
Geschenke"
05.07.2011,Zentrale,N.N.,,"Lager
Geschenke"
15.06.2011,Zentrale,Präsident Obama,,"Lager
Geschenke"
16.07.2011,Zentrale,AM Mexico,,"Lager
Geschenke"
21.07.2011,Zentrale,Skatistan Kabul,,"Lager
Geschenke"
21.07.2011,Zentrale,Präsident Afghanistan,,"Lager
Geschenke"
22.07.2011,Zentrale,Gouverneur Marsar el sharif,,"Lager
Geschenke"
12.08.2011,Zentrale,AM Ägypten,,"Lager
Geschenke"
