21.11.2014,Zentrale,"1 Medaille zum 50. Jahrestag dipl.
Bez.","","Lager
Geschenke"
"","","","",""
17.11.2014,Zentrale,"1 Vase, Beutel mit Pistazien
fehlte","","Lager
Geschenke"
"","","","",""
11.11.2014,Zentrale,1 Porzellan-Elefant,"","Lager
Geschenke"
"","","","",""
21.11.2014,Zentrale,ungarische Porzellanbox,"","Lager
Geschenke"
"","","","",""
21.11.2014,Zentrale,kleine Steinvase mit Metallständer,"","Lager
Geschenke"
"","","","",""
25.04.2006,Zentrale,"lgemälde auf Leinwand,
goldfarbener Rahmen,
Berglandschaft mit Fluss, ca.
90x65cm","","Lager
Geschenke"
"","","","",""
24.04.2006,Zentrale,"Mathila Painting ""Bharti Dayal""
Größe 91x70cm","","Lager
Geschenke"
"","","","",""
19.05.2006,Zentrale,"Bildband Kasachstan und Bild aus
Leder, im Rahmen gespannt,
Jagdszene, Größe 58x50cm","","Lager
Geschenke"
"","","","",""
29.06.2006,Zentrale,"Bild vom Glockenturm Ivans des
Großen/ Kathedralplatz Kreml,
Arkhangelski Kathedrale, Titel in
kyrillischen Buchstaben, 19. JH,
Holzrahmen 51x62cm","","Lager
Geschenke"
"","","","",""
"","","","",""
19.10.2006,Zentrale,"Bild gerahmt mit Passepartout
von Eduard Garreaud ca
50x42cm","","Lager
Geschenke"
"","","","",""
03.11.2006,Zentrale,"Bild in verzierten Goldrahmen
40cm breit und 43cm hoch","","Lager
Geschenke"
"","","","",""
22.12.2006,Zentrale,"Bild Kupferportal mit Kacheln ca
50x65cm","","Lager
Geschenke"
"","","","",""
20.12.2006,Zentrale,"Bild Grüne Quadrate ca 58cm
breit","","Lager
Geschenke"
"","","","",""
14.11.2006,Zentrale,"Bild im Metallrahmen, Metall-
Brunnenabbildung und Säulen mit
schwarzen Rosen ca. 35x25cm","","Lager
Geschenke"
"","","","",""
24.03.2007,Zentrale,2 Bilder Geschichtsbaum,"","Lager
Geschenke"
"","","","",""
29.05.2007,Zentrale,Bild 56x45cm,"","Lager
Geschenke"
"","","","",""
14.07.2007,Zentrale,Brief in Bilderrahmen (kaputt),"","Lager
Geschenke"
"","","","",""
20.07.2007,Zentrale,Bild vom Kreml in Rahmen,"","Lager
Geschenke"
"","","","",""
