"Kupfermünzen mit Prägung 'Irak'", 2014, 04, 01, 00.00, False, False, Lager Geschenke, fail, AA
"gewebter Tischläufer", 2014, 04, 01, 00.00, False, False, Lager Geschenke, fail, AA
"Plakette", 2014, 04, 01, 00.00, False, False, Lager Geschenke, fail, AA
"Holzskulptur", 2014, 04, 08, 00.00, False, False, Lager Geschenke, fail, AA
"Silberdose", 2014, 04, 10, 00.00, False, False, Lager Geschenke, fail, AA
"Paper-Cut Schriftrolle in CHN Schrift", 2014, 04, 16, 00.00, False, False, Lager Geschenke, fail, AA
"Kirschblüten in Glasbehältnis", 2014, 04, 16, 00.00, False, False, Lager Geschenke, fail, AA
"Origami-Kranich aus Kupfer", 2014, 04, 16, 00.00, False, False, Lager Geschenke, fail, AA
"Lackkunst-Holzschatulle von Iyo Sakurai Lacquer Hall", 2014, 04, 25, 00.00, False, False, Lager Geschenke, fail, AA
"Bild aus buntem Stein im Holzrahmen", 2014, 04, 28, 00.00, False, False, Lager Geschenke, fail, AA
"Bild gerahmt 'Winter in Svaneti' von Kate Meskhi", 2014, 04, 28, 00.00, False, False, Lager Geschenke, fail, AA
"Räuchergefäß", 2014, 04, 28, 00.00, False, False, Lager Geschenke, fail, AA
"Bild aus Keramik im Holzrahmen 'Odessa 1794'", 2014, 05, 16, 00.00, False, False, Lager Geschenke, fail, AA
"gold- und silberfarbenes Schiff zum 50-jährigen Bestehen diplomatischer Beziehungen zwischen KWT und DEU", 2014, 05, 21, 00.00, False, False, Lager Geschenke, fail, AA
"Medaille zum 50- ährigen Bestehen diplomatischer Beziehungen zwischen KWT und DEU", 2014, 05, 21, 00.00, False, False, Lager Geschenke, fail, AA
"Bild aus Kuhleder im Holzrahmen", 2014, 06, 02, 00.00, False, False, Lager Geschenke, fail, AA
"Vase 'Musician'", 2014, 06, 04, 00.00, False, False, BM VZ, success, AA
"Besteckservice 'Haddad'", 2014, 06, 04, 00.00, False, False, Lager Geschenke, fail, AA
"Goldfarbenes Modelschiff", 2014, 06, 04, 00.00, False, False, Büro 010-6, fail, AA
"Tariq Bin Ziad Independent Secondary School For Boys Medaille im Holzrahmen", 2014, 06, 04, 00.00, False, False, Lager Geschenke, fail, AA
"Wind Tower Miniatur Katar", 2014, 06, 04, 00.00, False, False, Büro 010-6, fail, AA
"Buddy Bear", 2014, 06, 04, 00.00, False, False, BM VZ, success, AA
"Briefbeschwerer mit Schriftzug der AFG Nationalpolizei", 2014, 06, 05, 00.00, False, False, Büro 010-6, fail, AA
"Abbildung Sheihk Zayed Mosque", 2014, 06, 12, 00.00, False, False, Lager Geschenke, fail, AA
"Landschaftsgemälde mit Rahmen", 2014, 06, 17, 00.00, False, False, Lager Geschenke, fail, AA
"schwarze Schnitzerei", 2014, 06, 17, 00.00, False, False, Lager Geschenke, fail, AA
"Holzschatulle mit Münzen", 2014, 06, 17, 00.00, False, False, Lager Geschenke, fail, AA
"wertvolle Herrenarmbanduhr der Marke Longines", 2014, 06, 24, 00.00, False, False, Lager Geschenke, fail, AA
"Glasschale", 2014, 06, 17, 00.00, False, False, Lager Geschenke, fail, AA
"dekorativer (Wand-)-Teller", 2014, 04, 16, 00.00, False, False, Lager Geschenke, fail, AA
"hochpreisige Armbanduhr (TAGHeuer)", 2014, 06, 19, 00.00, False, False, Lager Geschenke, fail, AA
"hochpreisige Armbanduhr (Baume&Mercier)", 2014, 06, 19, 00.00, False, False, Lager Geschenke, fail, AA
"wertvolle Uhr, Sonderedition von Tissot", 2014, 06, 24, 00.00, False, False, Lager Geschenke, fail, AA
