|1 kleine Holzboote mit schwarz-weißen Kordeln|, 2008, 07, 15, 00.00, false, false,| Geschenkelager|, fail, AA
|Brieföffner|, 2008, 07, 15, 00.00, false, false,| Geschenkelager|, fail, AA
|Lupe|, 2008, 07, 15, 00.00, false, false,| Geschenkelager|, fail, AA
|Chinesische Vase mit Holzsockel, 25cm hoch, colorful crystal smear''|, 2008, 06, 13, 00.00, false, false,| Geschenkelager|, fail, AA
|Sockel aus Bruchstück der alten Staumauer von Rheinfelden und oben aufgesetzter Kubus aus Glas mit nachgebildeter Turbine|, 2008, 06, 06, 00.00, false, false,| Geschenkelager|, fail, AA
|silbernes Schälchen mit filigranen Ornamenten in blauer Schachtel|, 2008, 10, 08, 00.00, false, false,| Geschenkelager|, fail, AA
|steinernes Stilleben im Rahmen (24cm h, 35cm b)|, 2006, 11, 03, 00.00, false, false,| Geschenkelager|, fail, AA
|silberner TÜSIAD Teller|, 2008, 01, 21, 00.00, false, false,| Geschenkelager|, fail, AA
|Silbermünze 3  mit Bildeinlage-Arbeiten des Sultans, des Kronprinzen und seiner Frau|, 2006, 06, 13, 00.00, false, false,| Geschenkelager|, fail, AA
|Steinmosaik, afghanischer Reiter, rund, zum Aufhängen, Durchmesser 30cm|, 2007, 05, 22, 00.00, false, false,| Geschenkelager|, fail, AA
|Blau gemusterte Vase|, 2008, 07, 04, 00.00, false, false,| Geschenkelager|, fail, AA
|Schreibunterlage aus braunem Leder  67cm breit, 46cm hoch)|, 2006, 11, 23, 00.00, false, false,| Geschenkelager|, fail, AA
|Goldmünze Durchmesser ca 6cm|, 2006, 11, 23, 00.00, false, false,| Geschenkelager|, fail, AA
|Prozellanteller, Kütahya Porselen'|, mit goldener Verzierung, Rankenmuster", 2006, 06, 02, 00.00,| false|, false, Geschenkelager
|Spieluhr Karussel mit 3 Pferden|, 2008, 10, 04, 00.00, false, false,| Geschenkelager|, fail, AA
|Prozellanuhr|, 2008, 05, 14, 00.00, false, false,| Geschenkelager|, fail, AA
|Krummdolch, silber, 30x23cm|, 2006, 05, 23, 00.00, false, false,| Geschenkelager|, fail, AA
|aus Holz geschnitzter Löwe schwarz , ca. 72cm lang, ca. 23cm hoch, (Schwanz ist angebrochen)|, 2009, 04, 07, 00.00, false, false,| Geschenkelager|, fail, AA
|Illyrische Gottesstatue ca 30cm|, 2007, 07, 06, 00.00, false, false,| Geschenkelager|, fail, AA
|Silberschatulle von KSW 3x10x18cm|, 2007, 05, 23, 00.00, false, false,| Geschenkelager|, fail, AA
|Reitsporen aus Silber|, 2008, 02, 05, 00.00, false, false,| Geschenkelager|, fail, AA
|Runde Servierschale, versilbert, drei Füße, Durchmesser 18cm|, 2007, 05, 23, 00.00, false, false,| Geschenkelager|, fail, AA
|silberner Teller, Salisbury Pewter, Durchmesser 16cm|, 2007, 05, 22, 00.00, false, false,| Geschenkelager|, fail, AA
|Blumentopf bunt mit Blumenmuster, verziert mit Elefantenköpfen, Durchmesser 20cm|, 2009, 03, 09, 00.00, false, false,| Geschenkelager|, fail, AA
|3-D-gerahmte Stele 'Stele of Hammurabi-Iraq 1792- 1750 B.C.'|, 2009, 02, 17, 00.00, false, false,| Geschenkelager|, fail, AA
|Bone letter opener, maori carving in RIMU desk tray 6x19cm|, 2006, 07, 07, 00.00, false, false,| Geschenkelager|, fail, AA
|Briefmarkensammlung|, 2006, 07, 07, 00.00, false, false,| Geschenkelager|, fail, AA
|Silberner Krummdolch 25x32cm mit Gürtel|, 2006, 05, 22, 00.00, false, false,| Geschenkelager|, fail, AA
|ovales Bild mit Perlmutt bstückt, Motiv 12 Apostel und Gebet|, 2008, 06, 02, 00.00, false, false,| Geschenkelager|, fail, AA
|grüner Teller  Durchmesser ca 40cm  und Holzschnitzerei zum aufstellen|, 2008, 06, 02, 00.00, false, false,| Geschenkelager|, fail, AA
|Umhang|, 2008, 02, 12, 00.00, false, false,| Geschenkelager|, fail, AA
|goldener Reif eingerahmt in roter Schachtel|, 2008, 12, 18, 00.00, false, false,| Geschenkelager|, fail, AA
|Messinglegiertes Tablett 47cm|, 2008, 12, 18, 00.00, false, false,| Geschenkelager|, fail, AA
|Großes 3-D-Bild, gerahmt, verglast, Kaffeekanne mit Becher (Saudi Silver Coffee Pot) 37x46cm|, 2007, 05, 08, 00.00, false, false,| Geschenkelager|, fail, AA
|Teller von Peggy Karr Glass, viereckiger Glasteller, Motiv Leuchtturm, Adler, Segelschiff|, 2007, 05, 08, 00.00, false, false,| Geschenkelager|, fail, AA
|Bethlehem 3-D-Bild aus Perlmutt, 52/38cm|, 2007, 05, 06, 00.00, false, false,| Geschenkelager|, fail, AA
|Glaskaraffe 27cm hoch, 10cm Durchmesser|, 2006, 07, 04, 00.00, false, false,| Geschenkelager|, fail, AA
|Liegendes Kamel aus Malachit und gold gefertigt in roter Truhe|, 2008, 10, 27, 00.00, false, false,| Geschenkelager|, fail, AA
|Knochenschnitzerei|, 2008, 10, 27, 00.00, false, false,| Geschenkelager|, fail, AA
|6 Kristallgläser (Cognac), aufwändig gearbeitet  An:  Zentrale |, 2006, 03, 09, 00.00, false, false,| lager|, fail, AA
|Große Vase mit Henkeln (weiß/blau)  An:  Zentrale |, 2008, 07, 17, 00.00, false, false,| lager|, fail, AA
|45x33cm  An:  Zentrale |, 2006, 05, 21, 00.00, false, false,| lager|, fail, AA
|Rote Samtkiste mit geknüpftem Teppich  An:  Zentrale |, 2006, 05, 21, 00.00, false, false,| Teppichlager (|, fail, AA
|Glasvitrine  An:  Zentrale |, 2008, 08, 13, 00.00, false, false,| lager|, fail, AA
|Geschenkelagerber???Zentrale |, 2015, 00, 00, 00.00, false, false,| lager|, fail, AA
|Kissen, 37x37cm  An:  Zentrale |, 2007, 05, 05, 00.00, false, false,| lager|, fail, AA
|Poster 'Blauer Stern Europa'  An:  Zentrale |, 2007, 07, 04, 00.00, false, false,| Poster entsorg|, fail, AA
|Brauner Alpaca Herrenschal  An:  Zentrale |, 2007, 06, 29, 00.00, false, false,| lager|, fail, AA
|Bildband von M Tabacki  An:  Zentrale |, 2007, 07, 05, 00.00, false, false,| lager|, fail, AA
|Metallrelief in Holzrahmen (32x32cm)  An:  Zentrale |, 2007, 06, 21, 00.00, false, false,| lager|, fail, AA
|40cm  An:  Zentrale |, 2006, 06, 29, 00.00, false, false,| lager|, fail, AA
|Oberfläche angerauht  An:  Zentrale |, 2006, 03, 15, 00.00, false, false,| lager|, fail, AA
|Silberchale  An:  Zentrale |, 2008, 10, 27, 00.00, false, false,| lager|, fail, AA
|Bildband Belgrad  An:  Zentrale |, 2007, 02, 07, 00.00, false, false,| lager|, fail, AA
|silberner Metallbaum auf schwarzem Steinsockel mit schwarzen Früchten' (Sockel 9|,5x9,5cm, Höhe ca. 20cm)", 2006, 07, 06,| 00.00|, false, false
|Vase ca 40cm hoch, Holz|, 2007, 02, 09, 00.00, false, false,| Geschenkelager|, fail, AA
|Buch über die Ukraine in deutscher Sprache|, 2009, 06, 17, 00.00, false, false,| Geschenkelager|, fail, AA
|Runder Spiegel in handgearbeitetem Metallrahmen mit Ornamenten, Durchmesser 25cm|, 2009, 06, 16, 00.00, false, false,| Geschenkelager|, fail, AA
|runder bemalter Holzteller, Durchmesser 40cm, Vogelmotiv|, 2009, 06, 17, 00.00, false, false,| Geschenkelager|, fail, AA
|Silberne arabische Kaffeekanne, 25x25cm|, 2006, 05, 21, 00.00, false, false,| Geschenkelager|, fail, AA
|Besteckkasten, Griffe aus Plastik in Form eines Vogels|, 2006, 09, 28, 00.00, false, false,| Geschenkelager|, fail, AA
|Vasw|, 2008, 04, 16, 00.00, false, false,| Geschenkelager|, fail, AA
|Keramikvase|, 2007, 04, 11, 00.00, false, false,| Geschenkelager|, fail, AA
|Gelkerze in Marmorummantelung mit Metalldeckel und Glasteller, lila|, 2008, 12, 04, 00.00, false, false,| Geschenkelager|, fail, AA
|gerahmte handbemalte Kachel, Goldrahmen, Atelier Bouhoura Keramos' 2003|, 28x50cm", 2006, 03, 08, 00.00, false,| false|, Geschenkelager, fail
|Bild|, 2015, 00, 00, 00.00, false, false,| Geschenkelager|, fail, AA
|Bild|, 2015, 00, 00, 00.00, false, false,| Geschenkelager|, fail, AA
|Bild|, 2015, 00, 00, 00.00, false, false,| Geschenkelager|, fail, AA
