Vase als Gastgeschenk für Teilnahme am ASEM-Forum in Vietnam, 2011, 4, 27, 00,00, Behalten, success, BMAS
Krawatte als Gastgeschenk bei bilateralem Gespräch zur Vertiefung der Zusammenarbeit mit dem vietnamesischen Partnerministerium, 2011, 4, 27, 00,00, Behalten, success, BMAS
"Buch ""Fußballgötter und ihre Philosophien""", 2011, 8, 1, 00,00, Abgabe Dienstherr, fail, BMAS
1 Flasche Wein bei Verwanstaltung am 25.08.11 bei GDA, 2011, 10, 27, 00,00, Behalten, success, BMAS
"DVD, 2011, 10, 19, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Buch ""Arme habe ihr allezeit"" ", 2011, 6, 22, 00,00, Behalten, success, BMAS
Taschenbuch von der Arbeitsgemeinschaft für Betriebl. Altersvorsorge eV)., 2011, 12, 2, 00,00, Abgabe Dienstherr, fail, BMAS
"DVD, 2011, 10, 19, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Relief Wandkalender 2012 der Deutschen Zentralbücherei für Blinde in Leipzig (DZB) - ""chinesische Tierkreiszeichen im Braille-Druck""", 2011, 12, 29, 00,00, Behalten, success, BMAS
Wandkalender als Weihnachtsgruß, 2011, 12, 15, 00,00, Behalten, success, BMAS
Brettspiel Kick it, 2011, 1, 3, 00,00, Behalten, success, BMAS
"Buch ""Das Krebs Buch"" ", 2011, 11, 24, 00,00, Abgabe Dienstherr, fail, BMAS
"Ein vierfarbiger Siebdruck von Peter Steiner und Regina Steiner nach einem Entwurf der Künstler für die Sonderbriefmarke ""Altstadt Regensburg"" der BRD als Weihnachtsgruß", 2011, 12, 13, 00,00, Abgabe Dienstherr, fail, BMAS
Taschenkalender unaufgefordert zugesandt, 2011, 12, 21, 00,00, Behalten, success, BMAS
"1 Päckchen grüner Tee, 2011, 12, 27, 00,00, Abgabe Dienstherr, fail, BMAS
Wandkalender als Weihnachtsgruß, 2011, 12, 8, 00,00, Behalten, success, BMAS
Flasche Wein (Wachtenburg Secco weiß trocken), 2011, 8, 1, 00,00, Behalten, success, BMAS
"Buch ""Ich arbeite in einem Irrenhaus"" bei 1 Jahr Zeitchancen ", 2011, 9, 19, 00,00, Behalten, success, BMAS
1 Küchenmesser (Obstmesser) aus Solingen mit vergoldeter Klinge bei Implementierungsreise Stadt Solingen am 16.09.2011, 2011, 9, 21, 00,00, Behalten, success, BMAS
Unaufgeforderte Zusendung des Stat. Jahrbuchs 2011 des Stat. Bundesamtes, 2011, 10, 11, 00,00, Abgabe Dienstherr, fail, BMAS
3 Flaschen Sekt Zusendung per Post nach Begleitung der Ministerin zu einem Termin bei der Henkell Senktkellerei, 2011, 6, 20, 00,00, Behalten, success, BMAS
"Übernachtungskosten im Hotel Kloster, 2011, 6, 14, 00,00, Abgabe Dienstherr, fail, BMAS
"Kleine Schachtel Pralinen von Lindt (Creola) bei Vortragsrehie zum Inkrafttreten der reformierten Unfallverhütungsvorschrift ""Betriebsärtze und Fachkräfte für Arbeitssicherheit""", 2011, 2, 16, 00,00, Behalten, success, BMAS
Bronzeabbild Pferde mit Wagen auf Holz bei Übergabe bei chin. Delegation bei ehrenamtlicher Tätigkeit (Vortrag), 2011, 00, 00, 00,00, Abgabe Dienstherr, fail, BMAS
"Buch ""Fußballgötter und ihre Philosophien"" von Arbeitgeberverband Pflege unaufgefordert zugesandt", 2011, 7, 12, 00,00, Behalten, success, BMAS
"Druckbleistift, 2011, 9, 8, 00,00, Rueckgabe, fail, BMAS
Herrenarmbanduhr Bocchia Titanium bei Hauptstadtkongress der Offensive Mittelstand am 12.05.2011 im BMAS Berlin, 2011, 6, 6, 00,00, Abgabe Dienstherr, fail, BMAS
"1 Stück Schwarzwälder Schinken als Weihnachtsgruß eines Partners des betreuten INQA-Initiativkreises ""Offensive Mittelstand""", 2011, 12, 14, 00,00, Behalten, success, BMAS
Koreanische Lackdose als Gastgeschenk für den Empfang einer koreanischen Delegation, 2011, 12, 14, 00,00, Behalten, success, BMAS
Nagelpflegeetui, 2011, 3, 28, 00,00, Behalten, success, BMAS
Wein: Südtiroler Sauvignon 2008 als Weihnachtsgruß, 2011, 1, 14, 00,00, Behalten, success, BMAS
1 Flasche Wein als Aufmerksamkeit zu Weihnachten, 2011, 12, 21, 00,00, Behalten, success, BMAS
"Kommentar zum Kündigungsschutzgesetz (Thüsing/Laux/Lembke, 2011, 2, 3, 00,00, Rueckgabe, fail, BMAS
"Vierfarbiger Offsetdruck von Olaf Jäger ""Limburg a.d.Lahn"" als Weihnachtsgruß ", 2011, 1, 5, 00,00, Abgabe Dienstherr, fail, BMAS
Handbuch der gesetzl. Rentenversicherung SGB VI von Luchterhand anläßlich FNA-Jahrestagung bei DRV Bund, 2011, 1, 27, 00,00, Abgabe Dienstherr, fail, BMAS
"Buch ""Der Streit um die Existenz des Menschen"" von Jósef Tischner", 2011, 2, 1, 00,00, Abgabe Dienstherr, fail, BMAS
"Unaufgeforderte Zusendung der Sozialversicherungsgesetze 2011 Gesamt- und Kompaktausgabe SGB IV, 2011, 2, 14, 00,00, Behalten (Dienstgebrauch), success, BMAS
Rotweinflasche bei Rede auf einer Konfrerenz des Instituts für Versicherungswirtschaft, 2011, 2, 16, 00,00, Behalten, success, BMAS
Pistolen-Ratschen-Magazin-Schraubendreher mit LED-Licht unaufgeforderte Zusendung, 2011, 2, 15, 00,00, Behalten, success, BMAS
"unaufgeforderte Zusendung einer Flasche Wein (Riesling) von Euroforum Deutschland SE, 2011, 3, 9, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Flasche Brut Magnum im Rahmen einer Veranstaltung ""MCC Zukunftsmarkt Altersvorsorge""", 2011, 3, 14, 00,00, Behalten, success, BMAS
Geschenkpaket mit drei Flaschen Olivenöl á 250 ml im Rahmen 2. Staatssekretärskonsultation zur deutsch-griechischen Partnerschaftsinitiative, 2011, 3, 17, 00,00, Behalten, success, BMAS
Polnische Wetterlampe bei Eröffnungsrede auf dem Verbandstag des Berufsverbands Die Führungskräfte, 2011, 4, 14, 00,00, Abgabe Dienstherr, fail, BMAS
"Kunstwerk bestehend aus Miniatur-Zulu-Schild und Waffen, 2011, 4, 29, 00,00, Rueckgabe, fail, BMAS
"Buch ""Was trägt, 2011, 5, 9, 00,00, Rueckgabe, fail, BMAS
2 Flaschen Sekt bei Rede beim Jahresempfang des Deutschen Caritasverbandes am 11.05.2011, 2011, 5, 18, 00,00, Behalten, success, BMAS
Chinesische Tischdecke bei Gespräch mt chin. Delegation zur Rentenpolitik, 2011, 6, 8, 00,00, Abgabe Dienstherr, fail, BMAS
"Buch ""Arme habe ihr allezeit"" bei Gespräch mit Vertretern des Diakonischen Werkes in Hessen und Nassau", 2011, 6, 21, 00,00, Abgabe Dienstherr, fail, BMAS
"1 Packung Minitrüffel Meistervariationen; Feinste Pralinenauslese 200 g, 2011, 6, 21, 00,00, Behalten (Dienstgebrauch), success, BMAS
"1 Flasche Weißwein, 2011, 6, 16, 00,00, Behalten (Dienstgebrauch), success, BMAS
"1 Flasche Champagne Heidsieck Monopole Cuvée Prestige, 2011, 7, 4, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Buch ""Risiken kalkulierbar machen"" ", 2011, 7, 6, 00,00, Abgabe Dienstherr, fail, BMAS
Album: Die Postwertzeichen der Bundesrepublik Deutschland 2010 bei Termin mit Präsident Deutsche Rentenversicherung Bund, 2011, 7, 7, 00,00, Abgabe Dienstherr, fail, BMAS
"Zwei Holzkreisel, 2011, 7, 25, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Buch ""Erwachsene Nachbarschaft"", 2011, 7, 8, 00,00, Rueckgabe, fail, BMAS
"Ein Buch ""Der genormte Blick aufs Fremde"", 2011, 8, 8, 00,00, Rueckgabe, fail, BMAS
Ein Päckchen mit japanischem Reisgebäck (300 g) bei Begrüßung einer jap. Gruppe junger Berufstätiger im Rahmen des Deutsch-Jap. Austauschsprogramms am 04.08.11, 2011, 8, 18, 00,00, Behalten, success, BMAS
Adventskalender mit Schokoladenfüllung von Vivento zur Weihnachtszeit, 2011, 11, 16, 00,00, Behalten, success, BMAS
"Buch ""Helfen macht müde"" für Vorbereitung der Gesundheitsvorträge (Burnout/Stress) am 19.09. und 22.09.2011 im BMAS", 2011, 9, 27, 00,00, Behalten, success, BMAS
Stollen als Weihnachtsgruß, 2011, 12, 5, 00,00, Behalten, success, BMAS
Orchidee im Übertopf anläßlich Verabschiedung in Mutterschutz und Elternzeit, 2011, 1, 3, 00,00, Behalten, success, BMAS
Kompass übersandt von der SOKA-Bau i. Z. mit einer Einladung Gipfeltreffen mit Reinhold Messner, 2011, 5, 16, 00,00, Abgabe Dienstherr, fail, BMAS
"Übernachtungskosten im Hotel Kloster, 2011, 11, 14, 00,00, Abgabe Dienstherr, fail, BMAS
"1 Schreibblock, 2012, 1, 2, 00,00, Abgabe Dienstherr, fail, BMAS
2 Dreimonatskalender als Weihnachtspräsent, 2012, 1, 2, 00,00, Behalten, success, BMAS
"CD ""Musik auf Villa Hügel 2011""", 2012, 1, 2, 00,00, Behalten, success, BMAS
Drei Weinflaschen als Weihnachtspräsent von IFOK, 2012, 1, 2, 00,00, Abgabe Dienstherr, fail, BMAS
"Weihnachtspräsent Buch ""Der Mann, 2012, 1, 3, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Wandkalender ""Schlösser und Herrenhäuser in Mecklenburg-Vorpommern""", 2012, 1, 3, 00,00, Behalten, success, BMAS
"Kalender 2012 ""Schlösser und Herrenhäuser in Mecklenburg-Vorpommern""", 2012, 1, 4, 00,00, Behalten, success, BMAS
Kalender als Weihnachtspräsent, 2012, 1, 17, 00,00, Behalten, success, BMAS
Briefmarken als Weihnachtspräsent, 2012, 1, 17, 00,00, Behalten, success, BMAS
Weihnachtsbäumchen als Weihnachtspräsent, 2012, 1, 17, 00,00, Behalten, success, BMAS
Lindt Pralinen als Dank für die gute Zusammenarbeit, 2012, 1, 18, 00,00, Behalten, success, BMAS
Unaufgeforderte Zusendung von drei Exemplaren der 8. Auflage des EU-Arbeitsrechts, 2012, 1, 19, 00,00, Abgabe Dienstherr, fail, BMAS
Unaufgeforderte Werbezusendung (Hammer mit der Aufschrift WÜRTH- Neujahrswünsche), 2012, 1, 24, 00,00, Behalten, success, BMAS
Geschenkgutschein von Douglas bei Gespräch mit einer Verlagsvertreterin der Holzmann Medien, 2012, 1, 25, 00,00, Behalten, success, BMAS
Vogeldach mit Meisenknödel bei Ordentsveranstaltung des BMAS, 2012, 1, 27, 00,00, Behalten, success, BMAS
Vogelhäuschen (bestehend aus Holzdach und Schnur mit Vogelfutter), 2012, 1, 27, 00,00, Behalten, success, BMAS
"Give away (Vogelhaus, 2012, 1, 30, 00,00, Behalten (Dienstgebrauch), success, BMAS
Vogelhäuschen (nur ein Dach) mit Meisenknödel, 2012, 2, 1, 00,00, Behalten, success, BMAS
Vogelhausdach mit Meisenknödel, 2012, 2, 6, 00,00, Behalten, success, BMAS
CD als Anlage eines Briefes der PEAG mit Glückwünschen zum neuen Jahr, 2012, 2, 7, 00,00, Behalten, success, BMAS
"Präsentkorb mit zwei Dosen Wurst, 2012, 2, 7, 00,00, Behalten (Dienstgebrauch), success, BMAS
Eine Flasche Weißwein als unaufgeforderte Zusendung als Dankeschön für Mitwirken am Handelsblatt-Newsletter, 2012, 2, 9, 00,00, Behalten, success, BMAS
"Sozialversicherungsgesetze 2012, 2012, 2, 9, 00,00, Rueckgabe, fail, BMAS
10 Kugelschreiber mit Werbeaufdruck im Rahmen einer Besprechung, 2012, 2, 10, 00,00, Behalten, success, BMAS
10 Kugelschreiber mit Werbeaufdruck im Rahmen einer Besprechung, 2012, 2, 10, 00,00, Behalten, success, BMAS
Flasche Wein als Weihnachtspräsent, 2012, 2, 23, 00,00, Behalten, success, BMAS
Taxifahrt nach Ende der Besprechung zum Flughafen Frft./Main (Sitzung bei der ITSG im Rahmen eines Projektes), 2012, 2, 24, 00,00, Behalten (Dienstgebrauch), success, BMAS
Mittagessen mit Sozialreferentin der hiesigen Botschaft Bulgarien im Rahmen der Kontaktpflege, 2012, 2, 27, 00,00, Behalten (Dienstgebrauch), success, BMAS
Mittagessen mit Sozialreferentin der hiesigen Botschaft Bulgarien im Rahmen der Kontaktpflege, 2012, 2, 27, 00,00, Behalten (Dienstgebrauch), success, BMAS
Taschenbuch bei Gespräch mit einer Delegation des türkischen Arbeits- und Sozialministeriums, 2012, 2, 28, 00,00, Behalten, success, BMAS
Gebäck Cagri Pastaneleri, 2012, 2, 28, 00,00, Behalten, success, BMAS
"Vierbändige Taschenbuchausgabe ""Französische Dichtung"" Verlag C.H.Beck bei Empf. einer Schulklasse im Rahmen des deutsch-franz. ""Entdeckungstages""", 2012, 2, 29, 00,00, Abgabe Dienstherr, fail, BMAS
1 Chinesisches Buch bei Treffen der Chin. Delegation, 2012, 3, 16, 00,00, Abgabe Dienstherr, fail, BMAS
1 Blumenstrauß, 2012, 4, 10, 00,00, Behalten, success, BMAS
Bünting Tee in 500 gr. Dose, 2012, 4, 16, 00,00, Behalten, success, BMAS
Einladung der Schwerbehindertenvertretung Deutschland AG zu einem Abendessen, 2012, 4, 17, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Kugelschreiber, 2012, 4, 23, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Forschungsbericht ""Discover Korea in Public Administration"" bei Info-Veranstaltung von koreanischen Wissenschaftlern", 2012, 4, 23, 00,00, Abgabe Dienstherr, fail, BMAS
"Kugelschreiber im Set, 2012, 4, 30, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Buch ""Chef, 2012, 5, 3, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Buch ""Die tarifvertraglich gestützte Entgeltumwandlung im Betriebsübergang"" ", 2012, 5, 10, 00,00, Abgabe Dienstherr, fail, BMAS
"1 Flasche Wein, 2012, 5, 15, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Halstuch, 2012, 5, 16, 00,00, Behalten (Dienstgebrauch), success, BMAS
"1 Flasche ""Ahr Spätburgunder"" Qualitätswein bei Vortrag des Bundesverbandes der Ärztinnen und Ärzte des öff. Gesundheitswesens", 2012, 5, 21, 00,00, Behalten, success, BMAS
"1 0, 2012, 5, 21, 00,00, Behalten (Dienstgebrauch), success, BMAS
Mittagessen auf Einladung der GF des Instituts der Dt. Wirtschaft am 01.06.2012, 2012, 5, 21, 00,00, Behalten (Dienstgebrauch), success, BMAS
"1 Flasche ""Grüner Markgräfler"", 2012, 5, 29, 00,00, Abgabe Dienstherr, fail, BMAS
Stoppuhr von SOKA-BAU anlässlich des Parlamentarischen Abends am 13.06.2012, 2012, 5, 31, 00,00, Behalten, success, BMAS
3 Flaschen Wein bei Vortrag im Rahmes eine Seminars, 2012, 6, 4, 00,00, Abgabe Dienstherr, fail, BMAS
Bewirtung bei Geschäftsessen, 2012, 6, 22, 00,00, Behalten, success, BMAS
Flaschenöffner bei Jahrestagung BMAS- Künstlersozialkasse, 2012, 6, 22, 00,00, Behalten, success, BMAS
"Ansichtsteller ""Mongolia 2012"" und Buch ""Minerals of Mongolia"" bei Besuch einer mong. Delegation am 18.06.2012", 2012, 6, 25, 00,00, Behalten, success, BMAS
3-D-Holzbild von Delegation aus Singapur am 14.06.2012, 2012, 6, 25, 00,00, Abgabe Dienstherr, fail, BMAS
Flaschenöffner bei Jahrestagung BMAS- Künstlersozialkasse, 2012, 6, 25, 00,00, Behalten, success, BMAS
"Buch ""Bewegungsspaß mit Wirkung"" bei Gespräch mit dem Förderverein Psychomotorik Bonn ", 2012, 6, 25, 00,00, Behalten, success, BMAS
"Medaille ""Freundschaft"" der Mongolei bei mong. Nationalfeiertag", 2012, 6, 26, 00,00, Behalten, success, BMAS
"1Flasche Weißwein, 2012, 6, 29, 00,00, Behalten (Dienstgebrauch), success, BMAS
"100 ml Leinöl, 2012, 7, 9, 00,00, Behalten (Dienstgebrauch), success, BMAS
Tradioneller Tonteller bei Gespräch mit armenischer Delegation, 2012, 7, 10, 00,00, Behalten, success, BMAS
Bild eines armenischen Teppichs bei Gespräch mit armenischer Delegation, 2012, 7, 10, 00,00, Abgabe Dienstherr, fail, BMAS
Tradioneller Tonteller bei Gespräch mit armenischer Delegation, 2012, 7, 10, 00,00, Abgabe Dienstherr, fail, BMAS
Einladung 2-tägiger Ministerialkongress, 2012, 7, 27, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Buch ""Gute Areit 2011""", 2012, 7, 31, 00,00, Behalten, success, BMAS
Stadtführung durch Köln bei Seminar der Fa. Euroforum, 2012, 8, 14, 00,00, Behalten, success, BMAS
3 Kofferbänder von HRS, 2012, 8, 23, 00,00, Behalten, success, BMAS
"Kunstobjekt ""Ein Glas Wasser"" (ist ein leeres Glas)", 2012, 8, 23, 00,00, Behalten, success, BMAS
Stadtführung durch Köln bei Seminar der Fa. Euroforum, 2012, 9, 2, 00,00, Behalten, success, BMAS
Stadtführung durch Köln bei Seminar der Fa. Euroforum, 2012, 9, 3, 00,00, Behalten, success, BMAS
Stadtführung durch Köln bei Seminar der Fa. Euroforum, 2012, 9, 3, 00,00, Behalten, success, BMAS
"Gutscheinbuch ""Schlemmen für 2 im Rhein-Sieg-Kreis Bonn Umgebung"" bei Betreuung des Firmenlaufs und Abholung der Startersets", 2012, 9, 5, 00,00, Behalten, success, BMAS
"Tasse mit BAUA-Logo, 2012, 9, 11, 00,00, Abgabe Dienstherr, fail, BMAS
"Eintrittskarte für die Messe ""Zukunft Personal"" in Köln im Zuge der Auditierung des BMAS ", 2012, 9, 24, 00,00, Behalten (Dienstgebrauch), success, BMAS
Dekorationsteller Vietnam bei Begrüßung einer vietnamesischen Delegation, 2012, 9, 26, 00,00, Abgabe Dienstherr, fail, BMAS
Porzellanschale anläßlich  der Delegationsreise des Haushaltsausschusses vom 16.-21.09.12, 2012, 9, 27, 00,00, Abgabe Dienstherr, fail, BMAS
CD FADO anläßlich der Delegationsreise des Haushaltsausschusses vom 16.-21.09.2012, 2012, 9, 27, 00,00, Abgabe Dienstherr, fail, BMAS
"Werbekugelschreiber mit kleinem Werbeschreibblock des schwedischen ""trygghedsradet"" bei Vortrag über die Künstlersozialvers.", 2012, 10, 12, 00,00, Behalten, success, BMAS
Tradionelles jap. Wickeltuch bei fachlischem Austausch mit zwei jap. Wissenschaftlern, 2012, 10, 16, 00,00, Behalten, success, BMAS
"1 Buch ""Arbeitskampf in der Daseinsvorsorge"" anläßlich des 100. Geburtstages des Physikers und Friedensforschers", 2012, 10, 17, 00,00, Behalten, success, BMAS
Kunststoffschachtel für Büromaterialien als Gastgeschenk, 2012, 10, 18, 00,00, Behalten, success, BMAS
CD Fado + Porzelanschale anläßlich einer Delegationsreise nach Portugal und Madrid, 2012, 10, 25, 00,00, Abgabe Dienstherr, fail, BMAS
Japanischer Fächer, 2012, 11, 16, 00,00, Abgabe Dienstherr, fail, BMAS
Buch und es beginnt ein neues Leben, 2012, 11, 20, 00,00, Abgabe Dienstherr, fail, BMAS
Buch Inklusive Schule, 2012, 11, 20, 00,00, Abgabe Dienstherr, fail, BMAS
zwei kleine japanische Faltfächer, 2012, 11, 20, 00,00, Behalten, success, BMAS
Wandkalender (Poster) für das Jahr 2013 mit Werbeaufdruck ITSG, 2012, 11, 20, 00,00, Behalten, success, BMAS
Wandkalender (Poster) für das Jahr 2013 mit Werbeaufdruck ITSG, 2012, 11, 20, 00,00, Behalten, success, BMAS
Süßigkeiten für Mitarbeiterinnen von Vb1, 2012, 11, 22, 00,00, Behalten, success, BMAS
Magnet-Pin und ein Tuch, 2012, 11, 26, 00,00, Abgabe Dienstherr, fail, BMAS
Kommentar zum Betriebsrentengesetz mit Insolvenzsicherung und Versorgungsausgleich 5. Auflage, 2012, 11, 27, 00,00, Abgabe Dienstherr, fail, BMAS
Tischkalender scharz Lufthansa, 2012, 12, 4, 00,00, Behalten, success, BMAS
BMW - Wochenplaner, 2012, 12, 5, 00,00, Behalten, success, BMAS
BMW - Wochenplaner, 2012, 12, 5, 00,00, Behalten, success, BMAS
Kalender, 2012, 12, 6, 00,00, Behalten, success, BMAS
"Kalender ""Schiffswelten 2013"" mit VDR-Logo", 2012, 12, 6, 00,00, Behalten, success, BMAS
Espressotasse von Ritzenhoff, 2012, 12, 7, 00,00, Behalten, success, BMAS
Kalender 2013, 2012, 12, 11, 00,00, Behalten, success, BMAS
"1 Flasche Rotwein (0, 2012, 12, 11, 00,00, Rueckgabe, fail, BMAS
Kalender mit Weihnachtsgruß, 2012, 12, 12, 00,00, Behalten, success, BMAS
1 Flasche Rotwein, 2012, 12, 12, 00,00, Behalten, success, BMAS
Kick it und ein Vogelhäuschen, 2012, 12, 12, 00,00, Abgabe Dienstherr, fail, BMAS
"Doppel-CD ""The Very Best of Arvo Pärt""", 2012, 12, 14, 00,00, Behalten, success, BMAS
"Teelicht, 2012, 12, 14, 00,00, Behalten (Dienstgebrauch), success, BMAS
Schachtel Pralinen, 2012, 12, 17, 00,00, Behalten, success, BMAS
3 Kalender A3-Format, 2012, 12, 18, 00,00, Behalten, success, BMAS
5 Kalender A3-Format, 2012, 12, 18, 00,00, Behalten, success, BMAS
"1 Flasche Wein, 2012, 12, 18, 00,00, Behalten (Dienstgebrauch), success, BMAS
Weihnachtssüßigkeiten, 2012, 12, 19, 00,00, Behalten, success, BMAS
"DLR Wandkalender 2013 (Anlass: In Verbindung mit Glückwünschen, 2012, 12, 21, 00,00, Abgabe Dienstherr, fail, BMAS
Flasche Wein als Weihnachtspräsent, 2012, 12, 21, 00,00, Behalten, success, BMAS
"Buch ""Tarifsammlung für die Bauwirtschaft 2012/2013""", 2013, 1, 2, 00,00, Abgabe Dienstherr, fail, BMAS
Ausgabe der iW Trends, 2013, 5, 16, 00,00, Behalten, success, BMAS
Kunstkalender 2013, 2013, 1, 4, 00,00, Behalten, success, BMAS
Tischuhr (-wecker) in Form eines blauen Männchens, 2013, 1, 8, 00,00, Abgabe Dienstherr, fail, BMAS
"Taschenbuch (""Alte Liebe"", 2013, 1, 8, 00,00, Abgabe Dienstherr, fail, BMAS
Hello Kitty Handyanhänger und Umlaufmappe, 2013, 1, 21, 00,00, Behalten, success, BMAS
Hello Kitty Handyanhänger und Umlaufmappe, 2013, 1, 21, 00,00, Behalten, success, BMAS
"Kalender, 2013, 1, 2, 00,00, Abgabe Dienstherr, fail, BMAS
Wandkalender, 2013, 1, 10, 00,00, Behalten, success, BMAS
1 Flasche Wein 2007 Villa di Capezzana, 2013, 1, 30, 00,00, Behalten, success, BMAS
1 Flasche Wein, 2013, 1, 31, 00,00, Behalten, success, BMAS
10 Notizbücher mit Kugelschreiber und 5 Wandkalender (Poster), 2013, 2, 6, 00,00, Behalten, success, BMAS
Eintrittskarte für die CeBIT, 2013, 2, 1, 00,00, Behalten (Dienstgebrauch), success, BMAS
Bewirtung und Get-Together bei einer Veranstaltung, 2013, 2, 14, 00,00, Behalten (Dienstgebrauch), success, BMAS
2 Pralinenschachteln und eine kleine Holzarbeit, 2013, 2, 22, 00,00, Behalten, success, BMAS
Nachbildung des königlichen Schmucks aus Korea, 2013, 2, 26, 00,00, Abgabe Dienstherr, fail, BMAS
Vier bemalte Untersetzer aus Papier/Pappe, 2013, 3, 4, 00,00, Behalten, success, BMAS
Kugelschreiber mit BMAS-Gravur, 2013, 3, 5, 00,00, Behalten, success, BMAS
"Bild ""100 Jahre - 100 Bilder"" anlässlich 100 Jahre DBSV (auf Leinwand)", 2013, 3, 8, 00,00, Abgabe Dienstherr, fail, BMAS
Holzbild mit der Darstellung einer Bucht in Singapore, 2013, 4, 15, 00,00, Behalten, success, BMAS
Krawatte, 2013, 4, 18, 00,00, Behalten, success, BMAS
kleines Buch und Champagne Trüffel, 2013, 5, 24, 00,00, Behalten, success, BMAS
Champagne Trüffel, 2013, 5, 24, 00,00, Behalten, success, BMAS
Bildband Danzig, 2013, 6, 10, 00,00, Behalten, success, BMAS
Tarifsammlung für die Bauwirtschaft, 2013, 6, 14, 00,00, Abgabe Dienstherr, fail, BMAS
"Broschüre ""Zukunft der Arbeitswelt""", 2013, 5, 29, 00,00, Behalten, success, BMAS
Bild aus Singapur, 2013, 6, 26, 00,00, Behalten, success, BMAS
"Buch ""Alles auf Anfang - Potraits von Menschen mit Schädelhirntrauma""", 2013, 6, 26, 00,00, Behalten, success, BMAS
Einladung zu einer Theaterveranstaltung, 2013, 6, 24, 00,00, Behalten, success, BMAS
2 Tassen von der CSU + Kaffee, 2013, 6, 27, 00,00, Behalten, success, BMAS
"Heft ""Deutschland in Zahlen 2013""", 2013, 6, 17, 00,00, Behalten, success, BMAS
Handfächer, 2013, 7, 3, 00,00, Behalten, success, BMAS
"Handyetui, 2013, 7, 4, 00,00, Abgabe Dienstherr, fail, BMAS
Blechtellerchen, 2013, 7, 4, 00,00, Behalten, success, BMAS
"Einladung Festakt ""Mestemacher Preis Managerin des Jahres 2013""", 2013, 7, 3, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Fachbuch: Ulrich Karpenstein, 2013, 6, 25, 00,00, Rueckgabe, fail, BMAS
Blumenstrauß, 2013, 7, 5, 00,00, Behalten, success, BMAS
koreanischer Handfächer aus Holz, 2013, 7, 5, 00,00, Behalten, success, BMAS
Handfächer, 2013, 7, 5, 00,00, Behalten, success, BMAS
"Buch ""Das hatte ich aber ganz anders verstanden…""", 2013, 8, 22, 00,00, Behalten, success, BMAS
"Buch ""Das schaff ich schon…""", 2013, 8, 22, 00,00, Behalten, success, BMAS
Reiseführer MERIAN aktiv Rhein-Neckar, 2013, 6, 9, 00,00, Behalten, success, BMAS
"Kugelschreiber, 2013, 9, 4, 00,00, Rueckgabe, fail, BMAS
Geschenkdose Leysieffer mit 8 Schokoladenpralinés, 2013, 9, 2, 00,00, Behalten, success, BMAS
Briefmarken in Glasfassung, 2013, 9, 13, 00,00, Abgabe Dienstherr, fail, BMAS
Glas mit Lavendelblüten (Geburtstag), 2013, 9, 6, 00,00, Behalten, success, BMAS
Belgische Pralinen, 2013, 9, 13, 00,00, Behalten, success, BMAS
1 Flasche Wein (Spätburgunder), 2013, 9, 16, 00,00, Behalten, success, BMAS
Krawatte mit Emblem der Dienststelle Schiffssicherheit, 2013, 9, 20, 00,00, Behalten, success, BMAS
Krawatte, 2013, 9, 20, 00,00, Behalten, success, BMAS
"Buch ""Controlling Corruption in Europe""", 2013, 9, 25, 00,00, Abgabe Dienstherr, fail, BMAS
"Buch ""Praxishandbuch Gute Büroarbeit""", 2013, 10, 8, 00,00, Abgabe Dienstherr, fail, BMAS
Frühstückstablet (schwedisches Souvenir), 2013, 10, 11, 00,00, Behalten, success, BMAS
Frühstückstablet (schwedisches Souvenir), 2013, 10, 11, 00,00, Behalten, success, BMAS
Kalener in Taschenbuchform, 2013, 10, 16, 00,00, Behalten, success, BMAS
Frühstückstablet (schwedisches Souvenir), 2013, 10, 11, 00,00, Behalten, success, BMAS
Frühstückstablet (schwedisches Souvenir), 2013, 10, 16, 00,00, Behalten, success, BMAS
Buch (vermutlich gebraucht), 2013, 10, 29, 00,00, Behalten, success, BMAS
Lesezeichen, 2013, 10, 29, 00,00, Behalten, success, BMAS
Briefbeschwerer, 2013, 10, 29, 00,00, Behalten, success, BMAS
"Nylontasche, 2013, 10, 29, 00,00, Behalten (Dienstgebrauch), success, BMAS
"Ein ungefülltes Holzschminkkästchen, 2013, 10, 29, 00,00, Abgabe Dienstherr, fail, BMAS
Kugelschreiber und Anstecknadel, 2013, 10, 29, 00,00, Behalten, success, BMAS
Kravatte und Buch, 2013, 10, 29, 00,00, Behalten, success, BMAS
Begleitprogramm im Estrel zu einer Fachveranstaltung, 2013, 10, 24, 00,00, Behalten (Dienstgebrauch), success, BMAS
