2 CD´s bei Informationsveranstaltung über deutsche Arbeitsmarktpolitik ,9,9,2010,,True,False,Behalten,success,bmas
"Buch ""125 Jahre gesetzl. Unfallversicherung - Steiflichter"" von der UK Bund-Verwaltung bei der Vorstandssitzung der UK-Bund",18,6,2010,,True,False,Behalten,success,bmas
"Nachdruck ""Reform der Armenpflege""",1,3,2010,,True,False,Behalten,success,bmas
"Gesteck mit Kunstblume in Glasvase beim Besuch einer Gruppe von behinderten Menschen, Hausführung + Infogespräch im BMAS durch Besucherdienst",4,10,2010,,True,False,Behalten,success,bmas
"Teegeschenkkarton Heiko Blume, Friesische Spezialität bei Hausführung durchs BMAS",4,10,2010,,True,False,Behalten,success,bmas
Schokolade als Weihnachtsgruss,14,12,2010,,True,False,Behalten,success,bmas
"Holzdekoration von Direktor Arbeitsministerium Südkorea, Infogespräch am 22.03.2010/Empf. Delegation",23,3,2010,,True,False,Abgabe Dienstherr,fail,bmas
2 Dankesschreiben in Glasrahmen ,27,1,2010,,False,True,Abgabe Dienstherr,fail,bmas
Teilnahme an Frühlingsfest des Deutschen Führungskräfteverbandes UAL am 04.05.2010,19,4,2010,,False,True,Behalten (Dienstgebrauch),success,bmas
Brokatstickerei hinter Glas im Holzrahmen bei Vortrags- und Gesprächstermin einer chin. Delegation,2,11,2010,,True,False,Behalten,success,bmas
"1 Musik-CD mit Folklore, 1 Seidenkrawatte von Leiterin der bulg. Delegation für Vortrag BMAS",16,11,2010,,True,False,Behalten,success,bmas
"Wandkalender ""Ikebana 2011"" bzgl. verschiedener Arbeitskontakten von jap. Botschaft",13,12,2010,,True,False,Behalten,success,bmas
Karton mit Schlüsselanhänger sowie Visitenkartenbox/Delegation aus Südafrika,22,3,2010,,True,False,Behalten,success,bmas
Geschenkset (Taschenspiegel und Schlüsselanhänger) bei Vortrag vor chin. Delegation,4,11,2010,,True,False,Behalten,success,bmas
"4. Auflage Kommentar zum Betriebsrentengesetz von Marita Heinz, Verlagsgruppe Recht",22,4,2010,,False,True,Abgabe Dienstherr,fail,bmas
"4.  Auflage Kommentar zum Betriebsrentengesetz mit Versorgungsausgleich von Kemper/Kisters-Kölkers/Berenz/Huber aus der Reihe Arbeitsrechtl. Kurzkommentare vom Pensions-Sicherungs-Verein, Köln",20,5,2010,,False,True,Abgabe Dienstherr,fail,bmas
