Einladung Konzert , 2015, 09, 23, 75.00, False, True, Spende, false, BMZ
Einladung Konzert , 2015, 09, 25, 75.00, False, True, Spende, false, BMZ
Bild A3 mit nigrischen Metallformen , 2015, 09, 30, 00.00, True, false, dienstlich verwendet, true, BMZ
Einladung Konzert , 2015, 10, 01, 75.00, False, True, Spende, false, BMZ
1 Straußenei , 2015, 10, 01, 50.00, False, True, Spende, false, BMZ
Schlüsselanhänger u. 4 Serviettenringe , 2015, 11, 12, 00.00, True, false, privat verwendet, true, BMZ
Adventskalender , 2015, 12, 04, 00.00, True, false, dienstlich verwendet, true, BMZ
3 kl. Holzboxen , 2015, 12, 09, 00.00, True, false, dienstlich verwendet, true, BMZ
kleiner Teppich , 2015, 12, 09, 00.00, True, false, privat verwendet, true, BMZ
Wandkalender , 2015, 12, 09, 50.00, False, True, dienstlich verwendet, true, BMZ
Notizbuch + Stift, Halstuch , 2015, 12, 14, 50.00, False, True, Spende, false, BMZ
je ein Bild m. Holzrahmen (Schriftzug) , 2015, 12, 17, 00.00, True, false, dienstlich verwendet, true, BMZ
Buch "Spacebook" , 2015, 12, 17, 00.00, True, false, privat verwendet, true, BMZ
Schal , 2015, 12, 17, 50.00, False, True, Tombola, false, BMZ
Pralinen , 2015, 12, 18, 00.00, True, false, dienstlich verwendet, true, BMZ
Öl-Flasche , 2015, 12, 21, 00.00, True, false, privat verwendet, true, BMZ
Buch "Wie wir Deutschen ticken" , 2016, 01, 05, 00.00, True, false, Tombola, false, BMZ
Fotobuch mit Elefantenmotiv , 2016, 01, 07, 00.00, True, false, Tombola, false, BMZ
Bildband, CD, türkische Pralinen Izmir , 2016, 01, 08, 00.00, True, false, privat verwendet, true, BMZ
LED-USB-Taschenlampe , 2016, 01, 11, 50.00, False, True, Tombola, false, BMZ
Aktentasche (schwarz), 2016, 01, 14, 00.00, false, false, Tombola, false, BMZ
2 Karnevalskarten , 2016, 01, 19, 50.00, False, True, Spende, false, BMZ
Flasche Vodka , 2016, 02, 17, 50.00, False, True, Tombola, false, BMZ
1 CD , 2016, 02, 24, 00.00, True, false, Tombola, false, BMZ
Flache Vodka Tombola, 2016, 02, 24, 00.00, false, false, 50,00, false, BMZ
1 CD , 2016, 02, 24, 00.00, True, false, Tombola, false, BMZ
