goldene Vase aus Glas/Kupfer, Auswärtiges Amt, 2014/02/05, , Lager Geschenke, AA, fail
Kristallschale mit Deckel von Tiffany&Co, Auswärtiges Amt, 2014/02/07, , Lager Geschenke, AA, fail
Schale aus Lapislazuli, Auswärtiges Amt, 2014/02/11, , Lager Geschenke, AA, fail
Vase aus Lapislazuli, Auswärtiges Amt, 2014/02/11, , Lager Geschenke, AA, fail
Briefbeschwerer mit Schriftzug der AFG Nationalpolizei, Auswärtiges Amt, 2014/02/11, , Lager Geschenke, AA, fail
Schale aus Lapislazuli, Auswärtiges Amt, 2014/02/11, , Lager Geschenke, AA, fail
Stoffdruckstempel mit Blütenmuster, Auswärtiges Amt, 2014/02/12, , Lager Geschenke, AA, fail
Bemalte Schatulle, Auswärtiges Amt, 2014/02/17, , Lager Geschenke, AA, fail
Bilderrahmen mit arabischem Namensschriftzug, Auswärtiges Amt, 2014/01/30, , Verbleib BM, AA, success
Karaffe Glas/Silber Christofle Paris, Auswärtiges Amt, 2014/01/22, , Verbleib BM, AA, success
glasiertes Tongefäß, Auswärtiges Amt, 2014/02/05, , Verbleib BM, AA, success
thailändische Porellandose mit Deckel, Auswärtiges Amt, 2013/12/13, , Lager Geschenke, AA, fail
Alabasterdose, Auswärtiges Amt, 2013/12/09, , Lager Geschenke, AA, fail
Krawatte von Hermès, Auswärtiges Amt, 2014/02/17, , Lager Geschenke, AA, fail
Seidentuch An: Botschaft Peking, Auswärtiges Amt, 2013/10/18, , Lager Geschenke, AA, fail
Tuch, Auswärtiges Amt, 2014/03/13, , Lager Geschenke, AA, fail
kleines Schmuckstück (Spielzeug aus Silber) An: Botschaft Peking, Auswärtiges Amt, 2013/12/09, , Lager Geschenke, AA, fail
Münzsammlung Jugendolympiade Nanjing 2014 An: Botschaft Peking, Auswärtiges Amt, 2013/09/11, , Lager Geschenke, AA, fail
Duftset Dolce & Gabbana, Auswärtiges Amt, 2014/01/17, , Lager Geschenke, AA, fail
Krawatte von Hermès, Auswärtiges Amt, 2014/01/17, , Lager Geschenke, AA, fail
2 Krawatten Louis Vuitton, 1 Krawatte Cadini (Teile I,II,III), Auswärtiges Amt, 2014/01/17, , Lager Geschenke, AA, fail
1 Krawatte Louis Vuitton, 1 Krawatte Gucci (Teile I,II), Auswärtiges Amt, 2014/01/17, , Lager Geschenke, AA, fail
Herrenhut Borsalino An: Botschaft Prag, Auswärtiges Amt, 2014/03/14, 150-300, Lager Geschenke, AA, fail
Fotokalender USA für 2014, Auswärtiges Amt, 2014/03/13, , im Ref. 115 aufgehangen, AA, fail
Seidenschal der Marke Mar a Kurki, Auswärtiges Amt, 2013/10/28, , Lager Geschenke, AA, fail
Herrenarmbanduhr "Treviso" von Aigner, Auswärtiges Amt, 2013/10/21, ca. 100, Lager Geschenke, AA, fail
Manschettenknöpfe An: Botschaft Prag, Auswärtiges Amt, 2014/01/17, , Lager Geschenke, AA, fail
Schreibset der Marke Ferraghini, Auswärtiges Amt, 2014/03/03, ca. 35, Lager Geschenke, AA, fail
Deko Wandteller silber, Auswärtiges Amt, 2014/03/03, , Lager Geschenke, AA, fail
kleiner Kelimteppich, Auswärtiges Amt, 2014/03/03, , Lager Geschenke, AA, fail
Metallbild der Lebanese Army An: ????, Auswärtiges Amt, 2014/03/26, , Lager Geschenke, AA, fail
Kalligraphie, Auswärtiges Amt, 2014/02/28, , Lager Geschenke, AA, fail
Vase, Auswärtiges Amt, 2014/03/03, , Lager Geschenke, AA, fail
Holzschatulle, Auswärtiges Amt, 2014/03/03, , Lager Geschenke, AA, fail
Manschettenknöpfe, Auswärtiges Amt, 2014/03/03, , Lager Geschenke, AA, fail
Adler aus Silber, Auswärtiges Amt, 2014/03/12, , Lager Geschenke, AA, fail
Manschettenknöpfe, Auswärtiges Amt, 2014/03/12, , Lager Geschenke, AA, fail
gerahmtes Bild, Auswärtiges Amt, 2014/03/20, , Lager Geschenke, AA, fail
Stickerei, Auswärtiges Amt, 2014/03/20, , Lager Geschenke, AA, fail
Bild, Auswärtiges Amt, 2014/03/25, , Lager Geschenke, AA, fail
Tonbild, Auswärtiges Amt, 2014/02/25, , Lager Geschenke, AA, fail
Trikot "All Blacks", Auswärtiges Amt, 2014/03/25, , Lager Geschenke, AA, fail
gerahmtes Bild Elefant, Auswärtiges Amt, 2014/03/29, , Lager Geschenke, AA, fail
goldener Wandteller "African Union", Auswärtiges Amt, 2014/03/29, , Lager Geschenke, AA, fail
Gerahmtes Bild "traditionelles ETH Kaffeezeremonie", Auswärtiges Amt, 2014/03/29, , Lager Geschenke, AA, fail
Figur Trommler aus Bronze, Auswärtiges Amt, 2014/03/29, , Verbleib Vorzimmer BM, AA, success
Maske aus Holz und Metall, Auswärtiges Amt, 2014/03/31, , Verbleib BM, AA, success
Chinesisches Teeservice, Auswärtiges Amt, 2014/03/31, , Lager Geschenke, AA, fail
Manschettenknöpfe, Auswärtiges Amt, 2014/04/02, , Lager Geschenke, AA, fail
Teeservice, Auswärtiges Amt, 2014/04/03, , Lager Geschenke, AA, fail
Goethes Wasserglas, Auswärtiges Amt, 2014/04/03, , Lager Geschenke, AA, fail
Kupfermünzen mit Prägung "Irak", Auswärtiges Amt, 2014/04/01, , Lager Geschenke, AA, fail
gewebter Tischläufer, Auswärtiges Amt, 2014/04/01, , Lager Geschenke, AA, fail
Plakette, Auswärtiges Amt, 2014/04/01, , Lager Geschenke, AA, fail
Holzskulptur, Auswärtiges Amt, 2014/04/08, , Lager Geschenke, AA, fail
Silberdose, Auswärtiges Amt, 2014/04/10, , Lager Geschenke, AA, fail
Paper-Cut Schriftrolle in CHN Schrift, Auswärtiges Amt, 2014/04/16, , Lager Geschenke, AA, fail
Kirschblüten in Glasbehältnis, Auswärtiges Amt, 2014/04/16, , Lager Geschenke, AA, fail
Origami-Kranich aus Kupfer, Auswärtiges Amt, 2014/04/16, , Lager Geschenke, AA, fail
Lackkunst-Holzschatulle von Iyo Sakurai Lacquer Hall, Auswärtiges Amt, 2014/04/25, , Lager Geschenke, AA, fail
Bild aus buntem Stein im Holzrahmen, Auswärtiges Amt, 2014/04/28, , Lager Geschenke, AA, fail
Bild gerahmt "Winter in Svaneti" von Kate Meskhi, Auswärtiges Amt, 2014/04/28, , Lager Geschenke, AA, fail
Räuchergefäß, Auswärtiges Amt, 2014/04/28, , Lager Geschenke, AA, fail
Bild aus Keramik im Holzrahmen "Odessa 1794", Auswärtiges Amt, 2014/05/16, , Lager Geschenke, AA, fail
gold- und silberfarbenes Schiff zum 50-jährigen Bestehen diplomatischer Beziehungen zwischen KWT und DEU, Auswärtiges Amt, 2014/05/21, , Lager Geschenke, AA, fail
Medaille zum 50- ährigen Bestehen diplomatischer Beziehungen zwischen KWT und DEU, Auswärtiges Amt, 2014/05/21, , Lager Geschenke, AA, fail
Bild aus Kuhleder im Holzrahmen, Auswärtiges Amt, 2014/06/02, , Lager Geschenke, AA, fail
Vase "Musician", Auswärtiges Amt, 2014/06/04, , BM VZ, AA, success
Besteckservice "Haddad", Auswärtiges Amt, 2014/06/04, , Lager Geschenke, AA, fail
Goldfarbenes Modelschiff, Auswärtiges Amt, 2014/06/04, , Büro 010-6, AA, fail
Tariq Bin Ziad Independent Secondary School For Boys Medaille im Holzrahmen, Auswärtiges Amt, 2014/06/04, , Lager Geschenke, AA, fail
Wind Tower Miniatur Katar, Auswärtiges Amt, 2014/06/04, , Büro 010-6, AA, fail
Buddy Bear, Auswärtiges Amt, 2014/06/04, , BM VZ, AA, success
Briefbeschwerer mit Schriftzug der AFG Nationalpolizei, Auswärtiges Amt, 2014/06/05, , Büro 010-6, AA, fail
Abbildung Sheihk Zayed Mosque, Auswärtiges Amt, 2014/06/12, , Lager Geschenke, AA, fail
Landschaftsgemälde mit Rahmen, Auswärtiges Amt, 2014/06/17, , Lager Geschenke, AA, fail
schwarze Schnitzerei, Auswärtiges Amt, 2014/06/17, , Lager Geschenke, AA, fail
Holzschatulle mit Münzen, Auswärtiges Amt, 2014/06/17, , Lager Geschenke, AA, fail
wertvolle Herrenarmbanduhr der Marke Longines, Auswärtiges Amt, 2014/06/24, , Lager Geschenke, AA, fail
Glasschale, Auswärtiges Amt, 2014/06/17, , Lager Geschenke, AA, fail
dekorativer (Wand-)-Teller, Auswärtiges Amt, 2014/04/16, , Lager Geschenke, AA, fail
hochpreisige Armbanduhr (TAGHeuer), Auswärtiges Amt, 2014/06/19, , Lager Geschenke, AA, fail
hochpreisige Armbanduhr (Baume&Mercier), Auswärtiges Amt, 2014/06/19, , Lager Geschenke, AA, fail
wertvolle Uhr, Sonderedition von Tissot, Auswärtiges Amt, 2014/06/24, , Lager Geschenke, AA, fail
Mini Tomato der Fa. Click and Grow, Auswärtiges Amt, 2014/06/17, , Lager Geschenke, AA, fail
Elefantenskulptur Kupferlegierung, Auswärtiges Amt, 2008/06/05, , Lager Geschenke, AA, fail
Bilderrahmen mit Teekanne und Tasse, Auswärtiges Amt, 2014/06/19, , Lager Geschenke, AA, fail
Metallwimpel, Auswärtiges Amt, 2014/06/29, , Lager Geschenke, AA, fail
Gedenkmünze, Auswärtiges Amt, 2014/06/29, , Lager Geschenke, AA, fail
Plakette anl. Achtelfinale Fußball- WM 2014, Auswärtiges Amt, 2014/06/30, , Lager Geschenke, AA, fail
Mongolische Pferdekopfpfeife, Auswärtiges Amt, 2014/07/06, , Büro 010-6, AA, fail
"Credential Tablet" goldfarben, Auswärtiges Amt, 2014/07/06, , Lager Geschenke, AA, fail
Silberabbildung Jerusalem im braunem Rahmen, Auswärtiges Amt, 2014/07/14, , Lager Geschenke, AA, fail
"Das letzte Abendmahl" in Perlmutrahmen, Auswärtiges Amt, 2014/07/14, , Lager Geschenke, AA, fail
zwei Bücher über Quatar, Auswärtiges Amt, 2014/02/18, , Lager Geschenke, AA, fail
Bildband Tunesien, Auswärtiges Amt, 2014/02/25, , Lager Geschenke, AA, fail
Teetasse, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Skulptur dunkles Holz, Auswärtiges Amt, 2014/03/19, , Lager Geschenke, AA, fail
Bildband, Auswärtiges Amt, 2014/06/26, , Lager Geschenke, AA, fail
Schale aus Porzellan, Auswärtiges Amt, 2014/05/20, , Lager Geschenke, AA, fail
zwei Münzen, Auswärtiges Amt, 2014/05/21, , Lager Geschenke, AA, fail
Münze, Auswärtiges Amt, 2014/06/01, , Lager Geschenke, AA, fail
Bild, Auswärtiges Amt, 2014/07/24, , Lager Geschenke, AA, fail
Skulptur goldfarben, Auswärtiges Amt, 2014/07/30, , Lager Geschenke, AA, fail
Vase, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Buch und CDs Traumreise durch Thailand, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Schale Porzellan, Auswärtiges Amt, ???, , Lager Geschenke, AA, fail
Vase aus Porzellan, Auswärtiges Amt, 2014/01/29, , Lager Geschenke, AA, fail
Silberarbeit hinter Glas, gerahmt, Auswärtiges Amt, Feb 2014, , Lager Geschenke, AA, fail
Wandteller Hand made, Enamel Work, Material: Copper), Auswärtiges Amt, 2014/08/06, , Lager Geschenke, AA, fail
Tisch-Glocke, Auswärtiges Amt, 2014/07/17, , Büro 010-6, AA, fail
Manschettenknöpfe Silber-S&B, Auswärtiges Amt, 2014/07/17, , Lager Geschenke, AA, fail
bunt bemalte Ton-Flöte, Auswärtiges Amt, 2014/07/17, , Lager Geschenke, AA, fail
Keramik-Wandteller mit Totenkopf Motiv, Auswärtiges Amt, 2014/07/17, , Lager Geschenke, AA, fail
Schachspiel, Auswärtiges Amt, 2014/07/17, , Lager Geschenke, AA, fail
Silbermedaille, 48mm, Auswärtiges Amt, 2014/07/17, , Lager Geschenke, AA, fail
Pferd, Silber, auf Sockel, Auswärtiges Amt, 2014/08/28, , Büro 010-6, AA, fail
Holzschiff, im Glasrahmen, Auswärtiges Amt, 2014/08/31, , Lager Geschenke, AA, fail
Aktie 60 Francs Panamakanal "Titre provisoire de 1889, No. 0591229" Gerahmt, 47x43cm, Auswärtiges Amt, 2006/05/16, , Lager Geschenke, AA, fail
Gemälde "Porte de Chef" - N´Guessan Essah Marcel, Auswärtiges Amt, 2013/01/16, , Lager Geschenke, AA, fail
silberner Teller; Ehrenpreis für 34. Internationaler NRW-Fußball-Cup An: ???, Auswärtiges Amt, 1996 ???, , Lager Geschenke, AA, fail
Herrenarmbanduhr Bulgari, Aumatic mit schwarzem Lederband, Auswärtiges Amt, 2014/09/16, , Tresor, AA, fail
Herrenarmbanduhr Rolex, Modell Oyster Perpetual Datejust, Edelstahl, Auswärtiges Amt, 2014/09/16, ca. 4.400, Tresor, AA, fail
Obstschale, Perlmutt, Auswärtiges Amt, 2014/09/01, , BM-VZ, AA, success
Wandteller, Holz/Kupfer, Pfau, Auswärtiges Amt, 2014/09/06, , Lager Geschenke, AA, fail
2 Kerzenständer, Iapislazuli/gold, Auswärtiges Amt, 2014/09/06, , Lager Geschenke, AA, fail
5armiger Kerzenständer, labpislazuli/gold, Auswärtiges Amt, 2014/09/06, , Lager Geschenke, AA, fail
silbernes Pferd auf goldenem Sockel, Auswärtiges Amt, 2014/09/17, , Lager Geschenke, AA, fail
Schale, in Form eines Tabakblatts, Leder/Holz, Auswärtiges Amt, 2014/09/18, , Lager Geschenke, AA, fail
Silberschale mit Deckel, Auswärtiges Amt, 2014/09/18, , Lager Geschenke, AA, fail
Druck "Celtic approach", Auswärtiges Amt, 2014/09/04, , Lager Geschenke, AA, fail
Pferdefuß, Silber, Auswärtiges Amt, 2014/09/14, , Lager Geschenke, AA, fail
handgefertigte Schale aus Tabak, Auswärtiges Amt, 2014/09/30, , Lager Geschenke, AA, fail
Perlmutt-Teller, Auswärtiges Amt, 2014/09/30, , Lager Geschenke, AA, fail
Glassockel mit Inschrift "Als Dank für Ihren Beitrag zur Saudi Arabischen Kulturwoche", Auswärtiges Amt, 2014/09/30, , Lager Geschenke, AA, fail
Silberteller, 20cm Durchmesser, Auswärtiges Amt, 2014/09/30, , Lager Geschenke, AA, fail
Wandteller "Gulf Research Center", silber, Auswärtiges Amt, 2014/10/12, , Lager Geschenke, AA, fail
Teeservice, (Kupfer, vergoldet), Auswärtiges Amt, 2014/10/14, , Lager Geschenke, AA, fail
Goldmünzen, Sotschi (Russland), Auswärtiges Amt, 2014/10/14, , Lager Geschenke, AA, fail
Bild-Bronze, Auswärtiges Amt, 2014/10/15, , Lager Geschenke, AA, fail
Ring, silber, Auswärtiges Amt, 2014/10/12, , Lager Geschenke, AA, fail
Gebetskette, Auswärtiges Amt, 2014/10/12, , Lager Geschenke, AA, fail
Foto im Rahmen, schwarz-weiss, Auswärtiges Amt, 2014/10/06, , Lager Geschenke, AA, fail
Vase mit Vogel-Blumen Motiven, Auswärtiges Amt, 2014/10/09, , Lager Geschenke, AA, fail
gerahmtes Bild "Ibadan Praise Singer", Auswärtiges Amt, 2014/10/21, , Lager Geschenke, AA, fail
gerahmtes lgemälde (Segelboote), Auswärtiges Amt, 2014/10/22, , Lager Geschenke, AA, fail
10 Briefmarken in Rahmen, Auswärtiges Amt, 2014/10/23, , Lager Geschenke, AA, fail
3 Goldmünzen in Holzbox, Auswärtiges Amt, 2014/10/23, , Lager Geschenke, AA, fail
6 Silbermünzen mit Kirchenmotiven in Holzbox, Auswärtiges Amt, 2014/10/23, , Lager Geschenke, AA, fail
Herrenarmbanduhr der Marke Tissot, schwarzes Lederarmband, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Geschenk-Set  Kravatte, Einstecktuch, Gürtel, Portemonaie) in Holzbox, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Herrenarmbanduhr EBOHR, Lederarmband An: Bo Peking, Auswärtiges Amt, 2014/06/13, , Lager Geschenke, AA, fail
Stift der Marke "Mont Blanc" An: Bo Doha, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Mont Blanc-Kugelschreiber An: Bo Chisinau, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Herrenarmbanduhr  Pilotenuhr ROTARY An: Bo Riad, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Pulsuhr  ein Teil im Karton fehlt, was?) An: Bo Peking, Auswärtiges Amt, 2014/11/06, ca. 90, Lager Geschenke, AA, fail
Gedenkmünze Brunei, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
kleines gerahmtes Bild, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Schal Cesare Gatti An: Bo Moskau, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Jadepferd An: Bo Peking, Auswärtiges Amt, 2014/09/30, ca. 125, Lager Geschenke, AA, fail
Geschenk-Set  Kravatte, Enstecktuch, Gürtel, Portemonaie) in Holzbox, Auswärtiges Amt, Juli 2014, , Lager Geschenke, AA, fail
Herrenarmbanduhr EDOX Day Retrograde, Auswärtiges Amt, September 2014, ca. 700, Lager Geschenke, AA, fail
Herrenarmbanduhr ROLEX "Oyster Perpetual Datejust" An: Bo Doha, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Tee-Service An: 5-B-2, Auswärtiges Amt, 2014/11/06, , Lager Geschenke, AA, fail
Uhr mit versch. Funktionen (Kompass, Temperatur, Uhrzeit), Auswärtiges Amt, 2014/10/26, , Lager Geschenke, AA, fail
Kugelschreiber (Rimador), Auswärtiges Amt, 2014/10/26, , Lager Geschenke, AA, fail
Wandplakette, Auswärtiges Amt, 2014/10/26, , Lager Geschenke, AA, fail
weiße Keramikschale mit Deckel, Auswärtiges Amt, 2014/11/01, , Lager Geschenke, AA, fail
Holzbild "Changdeokgung Palace", Auswärtiges Amt, 2014/11/01, , Lager Geschenke, AA, fail
Modell "R-80" Regionalverkehrsflugzeugprojekt, Auswärtiges Amt, 2014/11/02, , Verbleib bei Ref. 405 (zust. Fachreferat), AA, fail
Batik Schal orange, Auswärtiges Amt, 2014/11/02, , Lager Geschenke, AA, fail
Herrenarmbanduhr, Auswärtiges Amt, 2014/11/24, , Lager Geschenke, AA, fail
Handy iPhone 6, 16 GB, Auswärtiges Amt, 2014/11/24, , Lager Geschenke, AA, fail
Handy iPhone 6, 16 GB, Auswärtiges Amt, 2014/11/24, , Lager Geschenke, AA, fail
Schachspiel "Warrior of the great Steppe", Auswärtiges Amt, 2014/11/09, , Lager Geschenke, AA, fail
lackiertes Holz mit Uhr, Auswärtiges Amt, 2014/11/12, , Lager Geschenke, AA, fail
Weinkelch, Auswärtiges Amt, 2014/09/09, , Lager Geschenke, AA, fail
Weinkelch, Auswärtiges Amt, 2014/09/09, , Lager Geschenke, AA, fail
Holzschatulle, Auswärtiges Amt, 2014/11/13, , Lager Geschenke, AA, fail
Holzschatulle mit Teeglas+Löffel, Auswärtiges Amt, 2014/11/18, , Lager Geschenke, AA, fail
bunt bemalter Wand-Holzteller, Auswärtiges Amt, 2014/11/18, , Lager Geschenke, AA, fail
gerahmtes Bild, Auswärtiges Amt, 2014/11/18, , Lager Geschenke, AA, fail
gesticktes Motiv im Kupferrahmen, Auswärtiges Amt, 2014/11/15, , Lager Geschenke, AA, fail
Madonna im Perlmuttrahmen, Auswärtiges Amt, 2014/11/15, , Lager Geschenke, AA, fail
Deko-Holzkamm, Auswärtiges Amt, 2014/11/19, , Lager Geschenke, AA, fail
Besteck, verziert, Auswärtiges Amt, 2014/11/19, , Lager Geschenke, AA, fail
Obstschale bunt, Auswärtiges Amt, 2014/11/19, , Lager Geschenke, AA, fail
1 Medaille zum 50. Jahrestag dipl. Bez., Auswärtiges Amt, 2014/11/21, , Lager Geschenke, AA, fail
1 Vase, Beutel mit Pistazien fehlte, Auswärtiges Amt, 2014/11/17, , Lager Geschenke, AA, fail
1 Porzellan-Elefant, Auswärtiges Amt, 2014/11/11, , Lager Geschenke, AA, fail
ungarische Porzellanbox, Auswärtiges Amt, 2014/11/21, , Lager Geschenke, AA, fail
kleine Steinvase mit Metallständer, Auswärtiges Amt, 2014/11/21, , Lager Geschenke, AA, fail
lgemälde auf Leinwand, goldfarbener Rahmen, Berglandschaft mit Fluss, ca. 90x65cm, Auswärtiges Amt, 2006/04/25, , Lager Geschenke, AA, fail
Mathila Painting "Bharti Dayal", Größe 91x70cm, Auswärtiges Amt, 2006/04/24, , Lager Geschenke, AA, fail
Bildband Kasachstan und Bild aus Leder, im Rahmen gespannt, Jagdszene, Größe 58x50cm, Auswärtiges Amt, 2006/05/19, , Lager Geschenke, AA, fail
Bild vom Glockenturm Ivans des Großen/ Kathedralplatz Kreml, Arkhangelski Kathedrale, Titel in kyrillischen Buchstaben, 19. JH, Holzrahmen 51x62cm, Auswärtiges Amt, 2006/06/29, , Lager Geschenke, AA, fail
Bild gerahmt mit Passepartout von Eduard Garreaud ca 50x42cm, Auswärtiges Amt, 2006/10/19, , Lager Geschenke, AA, fail
Bild in verzierten Goldrahmen 40cm breit und 43cm hoch, Auswärtiges Amt, 2006/11/03, , Lager Geschenke, AA, fail
Bild Kupferportal mit Kacheln ca 50x65cm, Auswärtiges Amt, 2006/12/22, , Lager Geschenke, AA, fail
Bild Grüne Quadrate ca 58cm breit, Auswärtiges Amt, 2006/12/20, , Lager Geschenke, AA, fail
Bild im Metallrahmen, Metall- Brunnenabbildung und Säulen mit schwarzen Rosen ca. 35x25cm, Auswärtiges Amt, 2006/11/14, , Lager Geschenke, AA, fail
2 Bilder Geschichtsbaum, Auswärtiges Amt, 2007/03/24, , Lager Geschenke, AA, fail
Bild 56x45cm, Auswärtiges Amt, 2007/05/29, , Lager Geschenke, AA, fail
Brief in Bilderrahmen (kaputt), Auswärtiges Amt, 2007/07/14, , Lager Geschenke, AA, fail
Bild vom Kreml in Rahmen, Auswärtiges Amt, 2007/07/20, , Lager Geschenke, AA, fail
Bild 68x18cm in  l in vergoldeten Rahmen, Auswärtiges Amt, 2007/09/06, , Lager Geschenke, AA, fail
"God bless our home" gesickt, umrahmt von Blumenrelief in Belch 43x30cm, Auswärtiges Amt, 2007/11/01, , Lager Geschenke, AA, fail
Ölgemälde 1m x 1,10 m, Auswärtiges Amt, 2008/02/11, , Lager Geschenke, AA, fail
filigrane Pferdekutsche in Vitrine 27x13x15cm, Auswärtiges Amt, 2008/02/27, , Lager Geschenke, AA, fail
Gemälde, Öl, Herbstlandschaft, gerahmt 90x70cm (Nr 255 beinhaltet außerdem eine Porzellan-Blutskirche und ein Buch Jekaterinburg, diese Geschenke werden unter einer anderen Nr im Geschenkelager geführt.), Auswärtiges Amt, 2008/05/13, , Lager Geschenke, AA, fail
Gaustein eingerahmt in Holzrahmen, Auswärtiges Amt, 2009/02/25, , Lager Geschenke, AA, fail
Mitternachtsblauer Samtmantel, Goldstickerei, Auswärtiges Amt, 2006/11/03, , Lager Geschenke, AA, fail
Große Glaskaraffe mit Verzierung, Auswärtiges Amt, 2007/12/28, , Lager Geschenke, AA, fail
Silberdose, Namen des Kronprinzen ist eingraviert, mit arabischer Verzierung, 9cm hoch, Durchmesser 7cm, Auswärtiges Amt, 2006/06/13, , Lager Geschenke, AA, fail
kl. Blumenstrauß  silber (Paketklebeband mit der Nr. 18), Auswärtiges Amt, ohne, , Lager Geschenke, AA, fail
Kleine versilberte Schale, Auswärtiges Amt, 2007/02/08, , Lager Geschenke, AA, fail
Holzkiste mit versilbertem Deckel, Auswärtiges Amt, 2007/10/11, , Lager Geschenke, AA, fail
1 silberne Dose mit duftendem Inhalt, 2 durchsichtige Flakons Parfüm, Auswärtiges Amt, 2006/04/28, , Lager Geschenke, AA, fail
Blaue Karaffe mit geschwungenem Griff (Ornamente), Auswärtiges Amt, 2008/09/15, , Lager Geschenke, AA, fail
6 silberne Serviettenringe aus Malta von Malta Crafts Council, Auswärtiges Amt, ohne, , Lager Geschenke, AA, fail
